node_id,original_index,entity_name,entity_id,entity_source,entity_type
6098,17315,Dexmethylphenidate,DB06701,DrugBank,drug
6101,17318,Solriamfetol,DB14754,DrugBank,drug
6102,17319,Papaverine,DB01113,DrugBank,drug
6104,17321,Piclamilast,DB01791,DrugBank,drug
6105,17322,Rolipram,DB01954,DrugBank,drug
6111,17328,Cilomilast,DB03849,DrugBank,drug
6115,17332,Thyrotropin alfa,DB00024,DrugBank,drug
6118,17335,Porfimer sodium,DB00707,DrugBank,drug
6119,17336,Dapiprazole,DB00298,DrugBank,drug
6120,17337,Droperidol,DB00450,DrugBank,drug
6121,17338,Metaraminol,DB00610,DrugBank,drug
6122,17339,Methoxamine,DB00723,DrugBank,drug
6124,17341,Tetryzoline,DB06764,DrugBank,drug
6125,17342,Indoramin,DB08950,DrugBank,drug
6126,17343,Cirazoline,DB09202,DrugBank,drug
6127,17344,Piretanide,DB02925,DrugBank,drug
6128,17345,Resorcinol,DB11085,DrugBank,drug
6130,17347,Neomycin,DB00994,DrugBank,drug
6134,17351,Trastuzumab,DB00072,DrugBank,drug
6135,17352,IGN311,DB04988,DrugBank,drug
6137,17354,AV-412,DB06021,DrugBank,drug
6138,17355,Pertuzumab,DB06366,DrugBank,drug
6139,17356,Afatinib,DB08916,DrugBank,drug
6140,17357,Tesevatinib,DB11973,DrugBank,drug
6141,17358,Margetuximab,DB14967,DrugBank,drug
6142,17359,Efalizumab,DB00095,DrugBank,drug
6143,17360,Antithymocyte immunoglobulin (rabbit),DB00098,DrugBank,drug
6154,17371,Atrasentan,DB06199,DrugBank,drug
6157,17374,Glucagon,DB00040,DrugBank,drug
6159,17376,Cefotaxime,DB00493,DrugBank,drug
6160,17377,Phenol,DB03255,DrugBank,drug
6163,17380,Patent Blue,DB13967,DrugBank,drug
6164,17381,m-Chlorophenylpiperazine,DB12110,DrugBank,drug
6166,17383,Ancrod,DB05099,DrugBank,drug
6172,17389,Erythrityl tetranitrate,DB01613,DrugBank,drug
6173,17390,Nesiritide,DB04899,DrugBank,drug
6174,17391,Ularitide,DB05034,DrugBank,drug
6178,17395,Cryptenamine,DB00785,DrugBank,drug
6179,17396,Metocurine,DB01336,DrugBank,drug
6180,17397,Rapacuronium,DB04834,DrugBank,drug
6181,17398,Anakinra,DB00026,DrugBank,drug
6186,17403,Capromab pendetide,DB00089,DrugBank,drug
6190,17407,Pravastatin,DB00175,DrugBank,drug
6196,17413,AS-8112,DB09207,DrugBank,drug
6197,17414,Piribedil,DB12478,DrugBank,drug
6198,17415,Tiapride,DB13025,DrugBank,drug
6200,17417,Natalizumab,DB00108,DrugBank,drug
6205,17422,Vedolizumab,DB09033,DrugBank,drug
6206,17423,Prostaglandin D2,DB02056,DrugBank,drug
6211,17428,Etidronic acid,DB01077,DrugBank,drug
6217,17434,Travoprost,DB00287,DrugBank,drug
6218,17435,Latanoprost,DB00654,DrugBank,drug
6219,17436,Latanoprostene bunod,DB11660,DrugBank,drug
6220,17437,Metyrosine,DB00765,DrugBank,drug
6275,17492,(4-{(2S)-2-[(tert-butoxycarbonyl)amino]-3-methoxy-3-oxopropyl}phenyl)methaneseleninic acid,DB08783,DrugBank,drug
6277,17494,Tesamorelin,DB08869,DrugBank,drug
6278,17495,Sargramostim,DB00020,DrugBank,drug
6286,17503,Dezocine,DB01209,DrugBank,drug
6291,17508,Methylnaltrexone,DB06800,DrugBank,drug
6304,17521,Bethanidine,DB00217,DrugBank,drug
6305,17522,Fencamfamin,DB01463,DrugBank,drug
6307,17524,Carmustine,DB00262,DrugBank,drug
6316,17533,Denileukin diftitox,DB00004,DrugBank,drug
6317,17534,Basiliximab,DB00074,DrugBank,drug
6318,17535,Daclizumab,DB00111,DrugBank,drug
6319,17536,Darbepoetin alfa,DB00012,DrugBank,drug
6320,17537,Erythropoietin,DB00016,DrugBank,drug
6321,17538,Dibromotyrosine,DB07637,DrugBank,drug
6322,17539,Peginesatide,DB08894,DrugBank,drug
6323,17540,Methoxy polyethylene glycol-epoetin beta,DB09107,DrugBank,drug
6328,17545,Gemtuzumab ozogamicin,DB00056,DrugBank,drug
6335,17552,Equol,DB11674,DrugBank,drug
6341,17558,Pregabalin,DB00230,DrugBank,drug
6342,17559,Gabapentin enacarbil,DB08872,DrugBank,drug
6343,17560,Orciprenaline,DB00816,DrugBank,drug
6344,17561,Bitolterol,DB00901,DrugBank,drug
6345,17562,Procaterol,DB01366,DrugBank,drug
6348,17565,Protokylol,DB06814,DrugBank,drug
6350,17567,Etafedrine,DB11587,DrugBank,drug
6351,17568,Tulobuterol,DB12248,DrugBank,drug
6366,17583,Etanercept,DB00005,DrugBank,drug
6367,17584,Adalimumab,DB00051,DrugBank,drug
6368,17585,Infliximab,DB00065,DrugBank,drug
6369,17586,Afelimomab,DB04956,DrugBank,drug
6377,17594,Andrographolide,DB05767,DrugBank,drug
6384,17601,Golimumab,DB06674,DrugBank,drug
6388,17605,Cetuximab,DB00002,DrugBank,drug
6389,17606,Human immunoglobulin G,DB00028,DrugBank,drug
6390,17607,Palivizumab,DB00110,DrugBank,drug
6391,17608,Phenindione,DB00498,DrugBank,drug
6395,17612,Alefacept,DB00092,DrugBank,drug
6396,17613,Siplizumab,DB06371,DrugBank,drug
6402,17619,Selenazole-4-carboxyamide-adenine dinucleotide,DB03070,DrugBank,drug
6407,17624,Acetyldigitoxin,DB00511,DrugBank,drug
6408,17625,Deslanoside,DB01078,DrugBank,drug
6409,17626,Ouabain,DB01092,DrugBank,drug
6410,17627,Bretylium,DB01158,DrugBank,drug
6412,17629,Potassium cation,DB01345,DrugBank,drug
6413,17630,Magnesium cation,DB01378,DrugBank,drug
6416,17633,Magnesium acetate,DB13996,DrugBank,drug
6417,17634,Potassium acetate,DB14498,DrugBank,drug
6418,17635,Potassium sulfate,DB14499,DrugBank,drug
6419,17636,Potassium,DB14500,DrugBank,drug
6420,17637,Magnesium levulinate,DB14514,DrugBank,drug
6421,17638,Magnesium lactate,DB14515,DrugBank,drug
6428,17645,Metocurine iodide,DB00416,DrugBank,drug
6429,17646,Cisatracurium,DB00565,DrugBank,drug
6430,17647,Mecamylamine,DB00657,DrugBank,drug
6431,17648,Atracurium besylate,DB00732,DrugBank,drug
6432,17649,Vecuronium,DB01339,DrugBank,drug
6433,17650,Epibatidine,DB07720,DrugBank,drug
6434,17651,Hexamethonium,DB08960,DrugBank,drug
6435,17652,Tetracaine,DB09085,DrugBank,drug
6436,17653,Dexrazoxane,DB00380,DrugBank,drug
6437,17654,Valrubicin,DB00385,DrugBank,drug
6438,17655,Fleroxacin,DB04576,DrugBank,drug
6440,17657,SP1049C,DB04978,DrugBank,drug
6441,17658,Amonafide,DB05022,DrugBank,drug
6442,17659,Elsamitrucin,DB05129,DrugBank,drug
6445,17662,Aldoxorubicin,DB06013,DrugBank,drug
6447,17664,Annamycin,DB06420,DrugBank,drug
6448,17665,Declopramide,DB06421,DrugBank,drug
6449,17666,Finafloxacin,DB09047,DrugBank,drug
6476,17693,Palifermin,DB00039,DrugBank,drug
6477,17694,3-[4-(1-formylpiperazin-4-yl)-benzylidenyl]-2-indolinone,DB02058,DrugBank,drug
6480,17697,Nisoxetine,DB09186,DrugBank,drug
6485,17702,Thiethylperazine,DB00372,DrugBank,drug
6486,17703,Alizapride,DB01425,DrugBank,drug
6488,17705,Bromopride,DB09018,DrugBank,drug
6489,17706,Quinagolide,DB09097,DrugBank,drug
6490,17707,Raclopride,DB12518,DrugBank,drug
6491,17708,JNJ-37822681,DB12579,DrugBank,drug
6492,17709,Ridogrel,DB01207,DrugBank,drug
6494,17711,Panitumumab,DB01269,DrugBank,drug
6495,17712,Matuzumab,DB05101,DrugBank,drug
6496,17713,Rindopepimut,DB05374,DrugBank,drug
6497,17714,Canertinib,DB05424,DrugBank,drug
6498,17715,Pelitinib,DB05524,DrugBank,drug
6501,17718,Necitumumab,DB09559,DrugBank,drug
6502,17719,Zalutumumab,DB12202,DrugBank,drug
6503,17720,Olmutinib,DB13164,DrugBank,drug
6505,17722,Levallorphan,DB00504,DrugBank,drug
6506,17723,Anileridine,DB00913,DrugBank,drug
6507,17724,Methadyl acetate,DB01433,DrugBank,drug
6510,17727,Pamidronic acid,DB00282,DrugBank,drug
6511,17728,Zoledronic acid,DB00399,DrugBank,drug
6512,17729,Alendronic acid,DB00630,DrugBank,drug
6513,17730,Ibandronate,DB00710,DrugBank,drug
6516,17733,Geranyl Diphosphate,DB02552,DrugBank,drug
6518,17735,Incadronic acid,DB06255,DrugBank,drug
6520,17737,Farnesyl diphosphate,DB07780,DrugBank,drug
6521,17738,Geranylgeranyl diphosphate,DB07841,DrugBank,drug
6522,17739,Dihydrotachysterol,DB01070,DrugBank,drug
6524,17741,Seocalcitol,DB04258,DrugBank,drug
6525,17742,Cholesterol,DB04540,DrugBank,drug
6526,17743,Inecalcitol,DB04796,DrugBank,drug
6527,17744,Becocalcidiol,DB04891,DrugBank,drug
6529,17746,Eldecalcitol,DB05295,DrugBank,drug
6530,17747,Elocalcitol,DB06194,DrugBank,drug
6533,17750,Tetraethylammonium,DB08837,DrugBank,drug
6534,17751,Biricodar,DB04851,DrugBank,drug
6556,17773,Lenograstim,DB13144,DrugBank,drug
6557,17774,Lipegfilgrastim,DB13200,DrugBank,drug
6558,17775,Diflorasone,DB00223,DrugBank,drug
6559,17776,Desoximetasone,DB00547,DrugBank,drug
6560,17777,Clocortolone,DB00838,DrugBank,drug
6563,17780,Tixocortol,DB09091,DrugBank,drug
6564,17781,Onapristone,DB12637,DrugBank,drug
6565,17782,Methyprylon,DB01107,DrugBank,drug
6569,17786,Zinc trihydroxide,DB02165,DrugBank,drug
6580,17797,Deoxycholic acid,DB03619,DrugBank,drug
6582,17799,Carbocisteine,DB04339,DrugBank,drug
6589,17806,(6R)-Folinic acid,DB03256,DrugBank,drug
6591,17808,Domoic Acid,DB02852,DrugBank,drug
6611,17828,Lithium cation,DB01356,DrugBank,drug
6612,17829,Lithium citrate,DB14507,DrugBank,drug
6614,17831,Lithium carbonate,DB14509,DrugBank,drug
6615,17832,Acarbose,DB00284,DrugBank,drug
6616,17833,Voglibose,DB04878,DrugBank,drug
6640,17857,Oxalic Acid,DB03902,DrugBank,drug
6664,17881,Carbetocin,DB01282,DrugBank,drug
6666,17883,Abatacept,DB01281,DrugBank,drug
6667,17884,Belatacept,DB06681,DrugBank,drug
6668,17885,Galiximab,DB04901,DrugBank,drug
6669,17886,Tetracosactide,DB01284,DrugBank,drug
6671,17888,Bremelanotide,DB11653,DrugBank,drug
6672,17889,Varenicline,DB01273,DrugBank,drug
6676,17893,Olaratumab,DB06043,DrugBank,drug
6686,17903,Vildagliptin,DB04876,DrugBank,drug
6688,17905,AMG-222,DB06011,DrugBank,drug
6689,17906,Bisegliptin,DB06127,DrugBank,drug
6719,17936,Gosogliptin,DB08382,DrugBank,drug
6727,17944,Dutogliptin,DB11723,DrugBank,drug
6728,17945,Eculizumab,DB01257,DrugBank,drug
6729,17946,Ravulizumab,DB11580,DrugBank,drug
6732,17949,Albiglutide,DB09043,DrugBank,drug
6733,17950,Dulaglutide,DB09045,DrugBank,drug
6734,17951,Lixisenatide,DB09265,DrugBank,drug
6738,17955,Teprotumumab,DB06343,DrugBank,drug
6741,17958,Cixutumumab,DB12250,DrugBank,drug
6752,17969,"7,8-Dichloro-1,2,3,4-tetrahydroisoquinoline",DB08550,DrugBank,drug
6770,17987,Calcium chloride,DB01164,DrugBank,drug
6774,17991,Ipilimumab,DB06186,DrugBank,drug
6775,17992,Tremelimumab,DB11771,DrugBank,drug
6782,17999,Flucytosine,DB01099,DrugBank,drug
6783,18000,Palifosfamide,DB05668,DrugBank,drug
6811,18028,Levamisole,DB00848,DrugBank,drug
6819,18036,Bacitracin,DB00626,DrugBank,drug
6823,18040,Leronlimab,DB05941,DrugBank,drug
6825,18042,Ibalizumab,DB12698,DrugBank,drug
6881,18098,Pegademase,DB00061,DrugBank,drug
6884,18101,Framycetin,DB00452,DrugBank,drug
6885,18102,Plerixafor,DB06809,DrugBank,drug
6906,18123,Regadenoson,DB06213,DrugBank,drug
6911,18128,Eldelumab,DB06116,DrugBank,drug
6940,18157,Olsalazine,DB01250,DrugBank,drug
6942,18159,Fontolizumab,DB05111,DrugBank,drug
6943,18160,Emapalumab,DB14724,DrugBank,drug
6957,18174,Ebselen,DB12610,DrugBank,drug
6962,18179,Sucralfate,DB00364,DrugBank,drug
6964,18181,Wortmannin,DB08059,DrugBank,drug
6972,18189,Cerulenin,DB01034,DrugBank,drug
6975,18192,Uracil,DB03419,DrugBank,drug
6978,18195,Gimeracil,DB09257,DrugBank,drug
6997,18214,Andexanet alfa,DB14562,DrugBank,drug
7002,18219,Rubitecan,DB06159,DrugBank,drug
7012,18229,Briakinumab,DB05459,DrugBank,drug
7013,18230,Ustekinumab,DB05679,DrugBank,drug
7016,18233,Hyaluronidase (human recombinant),DB06205,DrugBank,drug
7017,18234,Hyaluronidase,DB14740,DrugBank,drug
7060,18277,Levetiracetam,DB01202,DrugBank,drug
7062,18279,Nitrilotriacetic acid,DB03040,DrugBank,drug
7066,18283,Belimumab,DB08879,DrugBank,drug
7067,18284,6-hydroxydopa quinone,DB04334,DrugBank,drug
7070,18287,Myxothiazol,DB04741,DrugBank,drug
7080,18297,Zinc Substituted Heme C,DB04249,DrugBank,drug
7083,18300,Amibegron,DB05395,DrugBank,drug
7084,18301,Solabegron,DB06190,DrugBank,drug
7090,18307,Hydroxyfasudil,DB04707,DrugBank,drug
7092,18309,Fasudil,DB08162,DrugBank,drug
7095,18312,Phenoxymethylpenicillin,DB00417,DrugBank,drug
7096,18313,Oxacillin,DB00713,DrugBank,drug
7097,18314,Benzoic acid,DB03793,DrugBank,drug
7160,18377,Cannabidivarin,DB14050,DrugBank,drug
7163,18380,Egaptivon pegol,DB05202,DrugBank,drug
7174,18391,Girentuximab,DB05304,DrugBank,drug
7175,18392,TG4010,DB06584,DrugBank,drug
7177,18394,Elacridar,DB04881,DrugBank,drug
7179,18396,Zosuquidar,DB06191,DrugBank,drug
7180,18397,Tariquidar,DB06240,DrugBank,drug
7183,18400,Dofequidar,DB14067,DrugBank,drug
7184,18401,ONT-093,DB14069,DrugBank,drug
7186,18403,Desmethylsertraline,DB14071,DrugBank,drug
7189,18406,Tagraxofusp,DB14731,DrugBank,drug
7193,18410,Caplacizumab,DB06081,DrugBank,drug
7195,18412,Susoctocog alfa,DB11606,DrugBank,drug
7199,18416,Canakinumab,DB06168,DrugBank,drug
7200,18417,Rilonacept,DB06372,DrugBank,drug
7201,18418,Gevokizumab,DB12119,DrugBank,drug
7206,18423,Carboxymethylcellulose,DB11059,DrugBank,drug
7357,18574,Cefdinir,DB00535,DrugBank,drug
7359,18576,Icatibant,DB06196,DrugBank,drug
7372,18589,16-Bromoepiandrosterone,DB05107,DrugBank,drug
7373,18590,Streptomycin,DB01082,DrugBank,drug
7375,18592,RI 624,DB05892,DrugBank,drug
7393,18610,Sipuleucel-T,DB06688,DrugBank,drug
7394,18611,Lonidamine,DB06266,DrugBank,drug
7396,18613,Bivatuzumab,DB06550,DrugBank,drug
7417,18634,Geldanamycin,DB02424,DrugBank,drug
7470,18687,Cilastatin,DB01597,DrugBank,drug
7478,18695,Eptifibatide,DB00063,DrugBank,drug
7485,18702,Tetradecyl hydrogen sulfate (ester),DB11328,DrugBank,drug
7507,18724,Nocodazole,DB08313,DrugBank,drug
7522,18739,Batimastat,DB03880,DrugBank,drug
7542,18759,7-Hydroxystaurosporine,DB01933,DrugBank,drug
7551,18768,Colforsin,DB02587,DrugBank,drug
7553,18770,Lucatumumab,DB06360,DrugBank,drug
7554,18771,Dacetuzumab,DB12589,DrugBank,drug
7556,18773,Acetohydroxamic acid,DB00551,DrugBank,drug
7581,18798,Reslizumab,DB06602,DrugBank,drug
7582,18799,Mepolizumab,DB06612,DrugBank,drug
7591,18808,Emodin,DB07715,DrugBank,drug
7618,18835,AICA ribonucleotide,DB01700,DrugBank,drug
7681,18898,Platelet Activating Factor,DB02261,DrugBank,drug
7685,18902,Calyculin A,DB02860,DrugBank,drug
7714,18931,Nitroxoline,DB01422,DrugBank,drug
7716,18933,Fumagillin,DB02640,DrugBank,drug
7729,18946,TNP-470,DB08633,DrugBank,drug
7742,18959,Vorinostat,DB02546,DrugBank,drug
7771,18988,Camostat,DB13729,DrugBank,drug
7773,18990,Ubenimex,DB03424,DrugBank,drug
7806,19023,2-(4-Chlorophenyl)-5-Quinoxalinecarboxamide,DB03509,DrugBank,drug
7810,19027,Veliparib,DB07232,DrugBank,drug
7813,19030,Talazoparib,DB11760,DrugBank,drug
7814,19031,Iniparib,DB13877,DrugBank,drug
7849,19066,"3,5-Diiodotyrosine",DB03374,DrugBank,drug
7864,19081,Phenethylamine,DB04325,DrugBank,drug
7894,19111,Taurocholic acid,DB04348,DrugBank,drug
7906,19123,Monastrol,DB04331,DrugBank,drug
7907,19124,Filanesib,DB06040,DrugBank,drug
7938,19155,Glycocholic acid,DB02691,DrugBank,drug
7940,19157,Fotemustine,DB04106,DrugBank,drug
7941,19158,Motexafin gadolinium,DB05428,DrugBank,drug
7943,19160,Metergoline,DB13520,DrugBank,drug
7952,19169,"3,5-Dinitrocatechol",DB02105,DrugBank,drug
7955,19172,Nialamide,DB04820,DrugBank,drug
7958,19175,Testolactone,DB00894,DrugBank,drug
7960,19177,Benralizumab,DB12023,DrugBank,drug
7980,19197,Teduglutide,DB08900,DrugBank,drug
7981,19198,Felbinac,DB07477,DrugBank,drug
7982,19199,Botulinum Toxin Type B,DB00042,DrugBank,drug
7990,19207,Carbidopa,DB00190,DrugBank,drug
7991,19208,Benserazide,DB12783,DrugBank,drug
7992,19209,Hexafluronium,DB00941,DrugBank,drug
8000,19217,Tipiracil,DB09343,DrugBank,drug
8005,19222,Isocarboxazid,DB01247,DrugBank,drug
8006,19223,Pargyline,DB01626,DrugBank,drug
8016,19233,Clorgiline,DB04017,DrugBank,drug
8017,19234,Posizolid,DB04850,DrugBank,drug
8021,19238,Brofaromine,DB13876,DrugBank,drug
8028,19245,Febuxostat,DB04854,DrugBank,drug
8029,19246,Oxypurinol,DB05262,DrugBank,drug
8033,19250,Pentostatin,DB00552,DrugBank,drug
8043,19260,Nebularine,DB04440,DrugBank,drug
8050,19267,Saredutant,DB06660,DrugBank,drug
8052,19269,Sparfosic acid,DB03459,DrugBank,drug
8053,19270,Alanosine,DB05540,DrugBank,drug
8054,19271,Hadacidin,DB02109,DrugBank,drug
8062,19279,gamma-Hydroxybutyric acid,DB01440,DrugBank,drug
8064,19281,Carfilzomib,DB08889,DrugBank,drug
8065,19282,Pracinostat,DB05223,DrugBank,drug
8066,19283,Mocetinostat,DB11830,DrugBank,drug
8067,19284,Abexinostat,DB12565,DrugBank,drug
8069,19286,Eptinezumab,DB14040,DrugBank,drug
8070,19287,Fremanezumab,DB14041,DrugBank,drug
8071,19288,Galcanezumab,DB14042,DrugBank,drug
8072,19289,Osanetant,DB04872,DrugBank,drug
8076,19293,Tipifarnib,DB04960,DrugBank,drug
8085,19302,Castor oil,DB11113,DrugBank,drug
8107,19324,Glatiramer,DB05259,DrugBank,drug
8113,19330,Dupilumab,DB12159,DrugBank,drug
8114,19331,Ecabet,DB05265,DrugBank,drug
8127,19344,Metoprine,DB04655,DrugBank,drug
8129,19346,Harmaline,DB13875,DrugBank,drug
8131,19348,Lebrikizumab,DB11914,DrugBank,drug
8132,19349,Oregovomab,DB04964,DrugBank,drug
8134,19351,Lanadelumab,DB14597,DrugBank,drug
8139,19356,Mifamurtide,DB13615,DrugBank,drug
8163,19380,Ribostamycin,DB03615,DrugBank,drug
8208,19425,Heptaethylene glycol,DB03394,DrugBank,drug
8216,19433,Selenocysteine,DB02345,DrugBank,drug
8230,19447,Zanamivir,DB00558,DrugBank,drug
8262,19479,1-benzylimidazole,DB04581,DrugBank,drug
8287,19504,Metreleptin,DB09046,DrugBank,drug
8331,19548,Plozalizumab,DB12520,DrugBank,drug
8334,19551,Tromethamine,DB03754,DrugBank,drug
8335,19552,Tetrathiomolybdate,DB05088,DrugBank,drug
8339,19556,Dimercaprol,DB06782,DrugBank,drug
8340,19557,Florbetapir (18F),DB09149,DrugBank,drug
8342,19559,BMS-488043,DB05532,DrugBank,drug
8343,19560,PRO-542,DB05793,DrugBank,drug
8347,19564,Farletuzumab,DB05595,DrugBank,drug
8352,19569,CR002,DB05139,DrugBank,drug
8354,19571,Guselkumab,DB11834,DrugBank,drug
8374,19591,Irofulven,DB05786,DrugBank,drug
8377,19594,Cyclic adenosine monophosphate,DB02527,DrugBank,drug
8382,19599,Lexatumumab,DB06599,DrugBank,drug
8384,19601,MYO-029,DB05915,DrugBank,drug
8385,19602,CT-011,DB05916,DrugBank,drug
8386,19603,Nivolumab,DB09035,DrugBank,drug
8387,19604,Pembrolizumab,DB09037,DrugBank,drug
8388,19605,Cemiplimab,DB14707,DrugBank,drug
8389,19606,Camrelizumab,DB14776,DrugBank,drug
8394,19611,Romiplostim,DB05332,DrugBank,drug
8396,19613,Thrombopoietin,DB06534,DrugBank,drug
8397,19614,Atezolizumab,DB11595,DrugBank,drug
8398,19615,Durvalumab,DB11714,DrugBank,drug
8399,19616,Avelumab,DB11945,DrugBank,drug
8401,19618,Sifalimumab,DB12773,DrugBank,drug
8403,19620,Blinatumomab,DB09052,DrugBank,drug
8404,19621,Amatuximab,DB12845,DrugBank,drug
8406,19623,Urelumab,DB12077,DrugBank,drug
8407,19624,Lumiliximab,DB06162,DrugBank,drug
8408,19625,Radezolid,DB12339,DrugBank,drug
8411,19628,Astaxanthin,DB06543,DrugBank,drug
8413,19630,Sotatercept,DB12118,DrugBank,drug
8414,19631,Glembatumumab vedotin,DB05996,DrugBank,drug
8416,19633,XmAb 2513,DB06324,DrugBank,drug
8421,19638,Clenoliximab,DB06241,DrugBank,drug
8424,19641,Elotuzumab,DB06317,DrugBank,drug
8426,19643,Carotuximab,DB06322,DrugBank,drug
8427,19644,Pegpleranib,DB06325,DrugBank,drug
8428,19645,Inebilizumab,DB12530,DrugBank,drug
8431,19648,Tafasitamab,DB15044,DrugBank,drug
8433,19650,Linaclotide,DB08890,DrugBank,drug
8443,19660,Sibrotuzumab,DB06474,DrugBank,drug
8444,19661,Abaloparatide,DB05084,DrugBank,drug
8445,19662,Parathyroid hormone,DB05829,DrugBank,drug
8446,19663,Teriparatide,DB06285,DrugBank,drug
8448,19665,Gossypol,DB13044,DrugBank,drug
8454,19671,Denosumab,DB06643,DrugBank,drug
8458,19675,Dotatate gallium Ga-68,DB13925,DrugBank,drug
8475,19692,Indirubin,DB12379,DrugBank,drug
8479,19696,Gadopentetic acid,DB00789,DrugBank,drug
8482,19699,Dinoprost,DB12789,DrugBank,drug
8483,19700,Ramatroban,DB13036,DrugBank,drug
8484,19701,Octylphenoxy polyethoxyethanol,DB04682,DrugBank,drug
8485,19702,Bafilomycin A1,DB06733,DrugBank,drug
8487,19704,Farnesyl thiopyrophosphate,DB04695,DrugBank,drug
8494,19711,Plecanatide,DB13170,DrugBank,drug
8495,19712,Doxapram,DB00561,DrugBank,drug
8496,19713,Gantacurium,DB05710,DrugBank,drug
8497,19714,5beta-dihydrotestosterone,DB07447,DrugBank,drug
8503,19720,Mafenide,DB06795,DrugBank,drug
8506,19723,Ginsenoside Rb1,DB06749,DrugBank,drug
8513,19730,Indigotindisulfonic acid,DB11577,DrugBank,drug
8594,19811,5-(2-methylpiperazine-1-sulfonyl)isoquinoline,DB07996,DrugBank,drug
8654,19871,p-Coumaric acid,DB04066,DrugBank,drug
8656,19873,Methylecgonine,DB04688,DrugBank,drug
8665,19882,Anisomycin,DB07374,DrugBank,drug
8666,19883,Puromycin,DB08437,DrugBank,drug
8669,19886,Omacetaxine mepesuccinate,DB04865,DrugBank,drug
8679,19896,Fluorescein,DB00693,DrugBank,drug
8683,19900,Piceatannol,DB08399,DrugBank,drug
8728,19945,Pyruvaldehyde,DB03587,DrugBank,drug
8780,19997,Labetuzumab,DB05097,DrugBank,drug
8875,20092,Trimetazidine,DB09069,DrugBank,drug
8905,20122,Brivudine,DB03312,DrugBank,drug
8909,20126,Dimethyl fumarate,DB08908,DrugBank,drug
8911,20128,Ethchlorvynol,DB00189,DrugBank,drug
8912,20129,Chlordiazepoxide,DB00475,DrugBank,drug
8913,20130,Halazepam,DB00801,DrugBank,drug
8914,20131,Camazepam,DB01489,DrugBank,drug
8915,20132,Delorazepam,DB01511,DrugBank,drug
8916,20133,Ethyl loflazepate,DB01545,DrugBank,drug
8917,20134,Cloxazolam,DB01553,DrugBank,drug
8918,20135,Cinolazepam,DB01594,DrugBank,drug
8919,20136,Pinazepam,DB13335,DrugBank,drug
8920,20137,Medazepam,DB13437,DrugBank,drug
8921,20138,Loprazolam,DB13643,DrugBank,drug
8922,20139,Doxefazepam,DB13837,DrugBank,drug
8923,20140,Lormetazepam,DB13872,DrugBank,drug
8924,20141,Nordazepam,DB14028,DrugBank,drug
8925,20142,Oxazepam acetate,DB14672,DrugBank,drug
8926,20143,Cinazepam,DB14715,DrugBank,drug
8927,20144,Bentazepam,DB14719,DrugBank,drug
8928,20145,Magnesium acetate tetrahydrate,DB09409,DrugBank,drug
8929,20146,Magnesium carbonate,DB09481,DrugBank,drug
8930,20147,Setiptiline,DB09304,DrugBank,drug
8931,20148,Synephrine,DB09203,DrugBank,drug
8932,20149,Levonordefrin,DB06707,DrugBank,drug
8933,20150,Xylazine,DB11477,DrugBank,drug
8934,20151,Mephentermine,DB01365,DrugBank,drug
8936,20153,Metixene,DB00340,DrugBank,drug
8937,20154,Dichlorobenzyl alcohol,DB13269,DrugBank,drug
8939,20156,Dactinomycin,DB00970,DrugBank,drug
8941,20158,Daratumumab,DB09331,DrugBank,drug
8942,20159,Isatuximab,DB14811,DrugBank,drug
8943,20160,Secukinumab,DB09029,DrugBank,drug
8944,20161,Ixekizumab,DB11569,DrugBank,drug
8945,20162,Alirocumab,DB09302,DrugBank,drug
8947,20164,Asfotase alfa,DB09105,DrugBank,drug
8948,20165,Protirelin,DB09421,DrugBank,drug
8949,20166,Risankizumab,DB14762,DrugBank,drug
8950,20167,Adipiplon,DB06579,DrugBank,drug
8952,20169,Magnesium sulfate,DB00653,DrugBank,drug
8954,20171,Titanium dioxide,DB09536,DrugBank,drug
8959,20176,Erenumab,DB14039,DrugBank,drug
8961,20178,Catridecacog,DB09310,DrugBank,drug
8964,20181,Technetium Tc-99m tilmanocept,DB09266,DrugBank,drug
8969,20186,SC-236,DB14059,DrugBank,drug
8971,20188,Sennosides,DB11365,DrugBank,drug
8972,20189,Romosozumab,DB11866,DrugBank,drug
8976,20193,Pramocaine,DB09345,DrugBank,drug
8977,20194,Mogamulizumab,DB12498,DrugBank,drug
8979,20196,Golodirsen,DB15593,DrugBank,drug
8982,20199,Tauroursodeoxycholic acid,DB08834,DrugBank,drug
8983,20200,Ferumoxytol,DB06215,DrugBank,drug
8985,20202,Aminohippuric acid,DB00345,DrugBank,drug
8986,20203,Ceftazidime,DB00438,DrugBank,drug
8987,20204,Cefixime,DB00671,DrugBank,drug
8988,20205,Cephaloglycin,DB00689,DrugBank,drug
8989,20206,Cyclacillin,DB01000,DrugBank,drug
8990,20207,Cefadroxil,DB01140,DrugBank,drug
8991,20208,Cefepime,DB01413,DrugBank,drug
8993,20210,Azidocillin,DB08795,DrugBank,drug
8995,20212,Melphalan,DB01042,DrugBank,drug
8997,20214,Potassium bicarbonate,DB11098,DrugBank,drug
8998,20215,Valganciclovir,DB01610,DrugBank,drug
9001,20218,Sodium citrate,DB09154,DrugBank,drug
9003,20220,Iobenguane,DB06704,DrugBank,drug
9004,20221,Iobenguane sulfate I-123,DB09546,DrugBank,drug
