DDInter_ID_A,Drug_A,DrugBank_ID_A,DDInter_ID_B,Drug_B,DrugBank_ID_B,severity,query_direction,query_drug,query_drugbank_id,query_node,target_drug,target_drugbank_id,target_node,raw_target_score,rank,number_filtered,available_candidates_after_filtering,target_tie_count,tied_competitor_count,unique_available_scores
DDInter1294,Nilutamide,DB00665,DDInter907,Iloperidone,DB04946,Major,B_to_A,Iloperidone,DB04946,3789,Nilutamide,DB00665,4055,2.188401222229004,82,1822,2456,1,0,2456
DDInter1376,Ozanimod,DB12612,DDInter907,Iloperidone,DB04946,Major,B_to_A,Iloperidone,DB04946,3789,Ozanimod,DB12612,3373,0.04188120365142822,283,1822,2456,1,0,2456
DDInter1441,Phenindamine,DB01619,DDInter907,Iloperidone,DB04946,Moderate,B_to_A,Iloperidone,DB04946,3789,Phenindamine,DB01619,6028,-2.9722421169281006,927,1822,2456,1,0,2456
DDInter1443,Phenolphthalein,DB04824,DDInter907,Iloperidone,DB04946,Moderate,B_to_A,Iloperidone,DB04946,3789,Phenolphthalein,DB04824,5160,-1.2679779529571533,543,1822,2456,1,0,2456
DDInter1464,Picosulfuric acid,DB09268,DDInter907,Iloperidone,DB04946,Moderate,B_to_A,Iloperidone,DB04946,3789,Picosulfuric acid,DB09268,9595,-0.07364082336425781,300,1822,2456,1,0,2456
DDInter1693,Sodium sulfate,DB09472,DDInter907,Iloperidone,DB04946,Moderate,B_to_A,Iloperidone,DB04946,3789,Sodium sulfate,DB09472,5584,-1.6227164268493652,619,1822,2456,1,0,2456
DDInter1699,Somatotropin,DB00052,DDInter907,Iloperidone,DB04946,Moderate,B_to_A,Iloperidone,DB04946,3789,Somatotropin,DB00052,5054,-1.8384288549423218,666,1822,2456,1,0,2456
DDInter1700,Somatrem,DB09098,DDInter907,Iloperidone,DB04946,Moderate,B_to_A,Iloperidone,DB04946,3789,Somatrem,DB09098,5055,-3.6428403854370117,1120,1822,2456,1,0,2456
DDInter1830,Tolevamer,DB01344,DDInter907,Iloperidone,DB04946,Moderate,B_to_A,Iloperidone,DB04946,3789,Tolevamer,DB01344,10265,-3.746706962585449,1162,1822,2456,1,0,2456
DDInter212,Bisacodyl,DB09020,DDInter907,Iloperidone,DB04946,Moderate,B_to_A,Iloperidone,DB04946,3789,Bisacodyl,DB09020,9140,-1.1412566900253296,517,1822,2456,1,0,2456
DDInter262,Cabozantinib,DB08875,DDInter907,Iloperidone,DB04946,Major,B_to_A,Iloperidone,DB04946,3789,Cabozantinib,DB08875,4379,1.872069239616394,104,1822,2456,1,0,2456
DDInter307,Castor oil,DB11113,DDInter907,Iloperidone,DB04946,Moderate,B_to_A,Iloperidone,DB04946,3789,Castor oil,DB11113,8085,-1.4550539255142212,588,1822,2456,1,0,2456
DDInter361,Chlorphenesin,DB00856,DDInter907,Iloperidone,DB04946,Moderate,B_to_A,Iloperidone,DB04946,3789,Chlorphenesin,DB00856,3449,-3.0414717197418213,942,1822,2456,1,0,2456
DDInter407,Clofedanol,DB04837,DDInter907,Iloperidone,DB04946,Moderate,B_to_A,Iloperidone,DB04946,3789,Clofedanol,DB04837,6029,-3.1104555130004883,959,1822,2456,1,0,2456
DDInter655,Epirubicin,DB00445,DDInter907,Iloperidone,DB04946,Major,B_to_A,Iloperidone,DB04946,3789,Epirubicin,DB00445,3502,-4.336121559143066,1479,1822,2456,1,0,2456
DDInter737,Fingolimod,DB08868,DDInter907,Iloperidone,DB04946,Major,B_to_A,Iloperidone,DB04946,3789,Fingolimod,DB08868,4612,0.8098684549331665,189,1822,2456,1,0,2456
DDInter832,Glycerin,DB09462,DDInter907,Iloperidone,DB04946,Moderate,B_to_A,Iloperidone,DB04946,3789,Glycerin,DB09462,3495,-0.3751319646835327,341,1822,2456,1,0,2456
DDInter907,Iloperidone,DB04946,DDInter92,Amyl Nitrite,DB01612,Moderate,A_to_B,Iloperidone,DB04946,3789,Amyl Nitrite,DB01612,3419,1.4588555097579956,138,1822,2456,1,0,2456
DDInter907,Iloperidone,DB04946,DDInter927,Inotuzumab ozogamicin,DB05889,Major,A_to_B,Iloperidone,DB04946,3789,Inotuzumab ozogamicin,DB05889,5341,0.6255769729614258,217,1822,2456,1,0,2456
DDInter907,Iloperidone,DB04946,DDInter959,Ioflupane I-123,DB08824,Moderate,A_to_B,Iloperidone,DB04946,3789,Ioflupane I-123,DB08824,9009,-2.5064868927001953,819,1822,2456,1,0,2456
DDInter907,Iloperidone,DB04946,DDInter960,Iohexol,DB01362,Major,A_to_B,Iloperidone,DB04946,3789,Iohexol,DB01362,10400,-2.552677631378174,834,1822,2456,1,0,2456
DDInter907,Iloperidone,DB04946,DDInter961,Iopamidol,DB08947,Major,A_to_B,Iloperidone,DB04946,3789,Iopamidol,DB08947,10401,-3.654067039489746,1124,1822,2456,1,0,2456
DDInter1009,Ketoprofen,DB01009,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Ketoprofen,DB01009,3061,0.33336639404296875,377,1332,2946,1,0,2945
DDInter1010,Ketorolac,DB00465,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Ketorolac,DB00465,4557,4.075725555419922,22,1332,2946,1,0,2945
DDInter1054,Levodopa,DB01235,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Levodopa,DB01235,3104,-4.937381744384766,2450,1332,2946,1,0,2945
DDInter1059,Levomilnacipran,DB08918,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Levomilnacipran,DB08918,4005,3.9994726181030273,22,1332,2946,1,0,2945
DDInter1135,Meclofenamic acid,DB00939,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Meclofenamic acid,DB00939,3292,-2.042693614959717,1032,1332,2946,1,0,2945
DDInter1139,Mefenamic acid,DB00784,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Mefenamic acid,DB00784,3019,4.455094337463379,16,1332,2946,1,0,2945
DDInter1143,Meloxicam,DB00814,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Meloxicam,DB00814,3025,4.736498832702637,11,1332,2946,1,0,2945
DDInter1228,Mipomersen,DB05528,DDInter1848,Trastuzumab emtansine,DB05773,Major,B_to_A,Trastuzumab emtansine,DB05773,3791,Mipomersen,DB05528,10217,-2.1332781314849854,1064,1332,2946,1,0,2945
DDInter1254,Nabumetone,DB00461,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Nabumetone,DB00461,2958,6.0905914306640625,2,1332,2946,1,0,2945
DDInter126,Asparaginase Erwinia chrysanthemi,DB08886,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Asparaginase Erwinia chrysanthemi,DB08886,3297,-2.8337626457214355,1425,1332,2946,1,0,2945
DDInter1263,Naltrexone,DB00704,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Naltrexone,DB00704,4639,-0.9617074728012085,640,1332,2946,1,0,2945
DDInter1266,Naproxen,DB00788,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Naproxen,DB00788,3021,4.953814506530762,9,1332,2946,1,0,2945
DDInter127,Asparaginase Escherichia coli,DB00023,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Asparaginase Escherichia coli,DB00023,3285,-1.7068555355072021,907,1332,2946,1,0,2945
DDInter1297,Niraparib,DB11793,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Niraparib,DB11793,3544,-4.150900363922119,2259,1332,2946,1,0,2945
DDInter1303,Nitrofurantoin,DB00698,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Nitrofurantoin,DB00698,4056,0.12318611145019531,408,1332,2946,1,0,2945
DDInter1335,Omacetaxine mepesuccinate,DB04865,DDInter1848,Trastuzumab emtansine,DB05773,Major,B_to_A,Trastuzumab emtansine,DB05773,3791,Omacetaxine mepesuccinate,DB04865,8669,-2.1665048599243164,1076,1332,2946,1,0,2945
DDInter1358,Oxaprozin,DB00991,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Oxaprozin,DB00991,4767,-4.104467391967773,2240,1332,2946,1,0,2945
DDInter139,Auranofin,DB00995,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Auranofin,DB00995,3057,-11.690401077270508,2790,1332,2946,1,0,2945
DDInter140,Aurothioglucose,DB09121,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Aurothioglucose,DB09121,5585,-11.071077346801758,2765,1332,2946,1,0,2945
DDInter142,Avapritinib,DB15233,DDInter1848,Trastuzumab emtansine,DB05773,Major,B_to_A,Trastuzumab emtansine,DB05773,3791,Avapritinib,DB15233,4533,2.4057345390319824,111,1332,2946,1,0,2945
DDInter1478,Piroxicam,DB00554,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Piroxicam,DB00554,2974,1.9239468574523926,162,1332,2946,1,0,2945
DDInter1479,Pitavastatin,DB08860,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Pitavastatin,DB08860,3185,3.8625540733337402,24,1332,2946,1,0,2945
DDInter1662,Sertraline,DB01104,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Sertraline,DB01104,3082,3.108734130859375,53,1332,2946,1,0,2945
DDInter1665,Sibutramine,DB01105,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Sibutramine,DB01105,4267,-1.7231221199035645,916,1332,2946,1,0,2945
DDInter1682,Sodium aurothiomalate,DB09276,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Sodium aurothiomalate,DB09276,4643,-1.827962875366211,957,1332,2946,1,0,2945
DDInter1698,Somapacitan,DB15093,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Somapacitan,DB15093,3280,0.009390711784362793,424,1332,2946,1,0,2945
DDInter1699,Somatotropin,DB00052,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Somatotropin,DB00052,5054,0.46698230504989624,352,1332,2946,1,0,2945
DDInter170,Bedaquiline,DB08903,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Bedaquiline,DB08903,4383,-1.146307349205017,701,1332,2946,1,0,2945
DDInter1700,Somatrem,DB09098,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Somatrem,DB09098,5055,-3.066396951675415,1562,1332,2946,1,0,2945
DDInter1710,Stavudine,DB00649,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Stavudine,DB00649,2993,-0.1677301824092865,456,1332,2946,1,0,2945
DDInter1729,Sulindac,DB00605,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Sulindac,DB00605,2987,-2.6712379455566406,1328,1332,2946,1,0,2945
DDInter1757,Telbivudine,DB01265,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Telbivudine,DB01265,9199,-2.736175537109375,1366,1332,2946,1,0,2945
DDInter1811,Tinidazole,DB00911,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Tinidazole,DB00911,4256,-1.0485801696777344,666,1332,2946,1,0,2945
DDInter183,Benznidazole,DB11989,DDInter1848,Trastuzumab emtansine,DB05773,Moderate,B_to_A,Trastuzumab emtansine,DB05773,3791,Benznidazole,DB11989,9428,-10.97977352142334,2764,1332,2946,1,0,2945
DDInter1848,Trastuzumab emtansine,DB05773,DDInter1852,Treprostinil,DB00374,Moderate,A_to_B,Trastuzumab emtansine,DB05773,3791,Treprostinil,DB00374,4556,2.624332904815674,92,1332,2946,1,0,2945
DDInter1848,Trastuzumab emtansine,DB05773,DDInter1927,Venlafaxine,DB00285,Moderate,A_to_B,Trastuzumab emtansine,DB05773,3791,Venlafaxine,DB00285,3870,4.5115180015563965,15,1332,2946,1,0,2945
DDInter1848,Trastuzumab emtansine,DB05773,DDInter1935,Vilazodone,DB06684,Moderate,A_to_B,Trastuzumab emtansine,DB05773,3791,Vilazodone,DB06684,3992,0.26844358444213867,385,1332,2946,1,0,2945
DDInter1848,Trastuzumab emtansine,DB05773,DDInter1956,Zalcitabine,DB00943,Moderate,A_to_B,Trastuzumab emtansine,DB05773,3791,Zalcitabine,DB00943,3047,-1.2699626684188843,735,1332,2946,1,0,2945
DDInter1848,Trastuzumab emtansine,DB05773,DDInter262,Cabozantinib,DB08875,Major,A_to_B,Trastuzumab emtansine,DB05773,3791,Cabozantinib,DB08875,4379,2.396104335784912,112,1332,2946,1,0,2945
DDInter1848,Trastuzumab emtansine,DB05773,DDInter264,Calaspargase pegol,DB14730,Moderate,A_to_B,Trastuzumab emtansine,DB05773,3791,Calaspargase pegol,DB14730,10243,-2.607429027557373,1282,1332,2946,1,0,2945
DDInter1848,Trastuzumab emtansine,DB05773,DDInter501,Deoxycholic acid,DB03619,Moderate,A_to_B,Trastuzumab emtansine,DB05773,3791,Deoxycholic acid,DB03619,6580,0.4915130138397217,346,1332,2946,1,0,2945
DDInter1848,Trastuzumab emtansine,DB05773,DDInter518,Dexfenfluramine,DB01191,Moderate,A_to_B,Trastuzumab emtansine,DB05773,3791,Dexfenfluramine,DB01191,3934,2.589813709259033,94,1332,2946,1,0,2945
DDInter1848,Trastuzumab emtansine,DB05773,DDInter537,Diclofenac,DB00586,Moderate,A_to_B,Trastuzumab emtansine,DB05773,3791,Diclofenac,DB00586,2844,6.157494068145752,2,1332,2946,1,0,2945
DDInter1848,Trastuzumab emtansine,DB05773,DDInter544,Didanosine,DB00900,Moderate,A_to_B,Trastuzumab emtansine,DB05773,3791,Didanosine,DB00900,3039,-1.5474941730499268,845,1332,2946,1,0,2945
DDInter1848,Trastuzumab emtansine,DB05773,DDInter551,Diflunisal,DB00861,Moderate,A_to_B,Trastuzumab emtansine,DB05773,3791,Diflunisal,DB00861,2845,-0.29297351837158203,479,1332,2946,1,0,2945
DDInter1848,Trastuzumab emtansine,DB05773,DDInter672,Escitalopram,DB01175,Moderate,A_to_B,Trastuzumab emtansine,DB05773,3791,Escitalopram,DB01175,3931,2.471815586090088,104,1332,2946,1,0,2945
DDInter1848,Trastuzumab emtansine,DB05773,DDInter689,Ethambutol,DB00330,Moderate,A_to_B,Trastuzumab emtansine,DB05773,3791,Ethambutol,DB00330,9185,-7.36199951171875,2608,1332,2946,1,0,2945
DDInter1848,Trastuzumab emtansine,DB05773,DDInter694,Ethionamide,DB00609,Moderate,A_to_B,Trastuzumab emtansine,DB05773,3791,Ethionamide,DB00609,9123,-2.841785192489624,1428,1332,2946,1,0,2945
DDInter1848,Trastuzumab emtansine,DB05773,DDInter699,Etodolac,DB00749,Moderate,A_to_B,Trastuzumab emtansine,DB05773,3791,Etodolac,DB00749,3010,3.3916549682617188,41,1332,2946,1,0,2945
DDInter1848,Trastuzumab emtansine,DB05773,DDInter717,Fenfluramine,DB00574,Moderate,A_to_B,Trastuzumab emtansine,DB05773,3791,Fenfluramine,DB00574,3740,-2.935027599334717,1488,1332,2946,1,0,2945
DDInter1848,Trastuzumab emtansine,DB05773,DDInter758,Fluoxetine,DB00472,Moderate,A_to_B,Trastuzumab emtansine,DB05773,3791,Fluoxetine,DB00472,2959,5.449227333068848,5,1332,2946,1,0,2945
DDInter1848,Trastuzumab emtansine,DB05773,DDInter763,Flurbiprofen,DB00712,Moderate,A_to_B,Trastuzumab emtansine,DB05773,3791,Flurbiprofen,DB00712,3002,4.345562934875488,18,1332,2946,1,0,2945
DDInter1848,Trastuzumab emtansine,DB05773,DDInter777,Fosamprenavir,DB01319,Moderate,A_to_B,Trastuzumab emtansine,DB05773,3791,Fosamprenavir,DB01319,4286,-0.7352938652038574,586,1332,2946,1,0,2945
DDInter1848,Trastuzumab emtansine,DB05773,DDInter855,Hemin,DB03404,Moderate,A_to_B,Trastuzumab emtansine,DB05773,3791,Hemin,DB03404,9385,-1.8068506717681885,950,1332,2946,1,0,2945
DDInter1848,Trastuzumab emtansine,DB05773,DDInter900,Ibuprofen,DB01050,Moderate,A_to_B,Trastuzumab emtansine,DB05773,3791,Ibuprofen,DB01050,3070,3.721560478210449,30,1332,2946,1,0,2945
DDInter1848,Trastuzumab emtansine,DB05773,DDInter926,Inotersen,DB14713,Major,A_to_B,Trastuzumab emtansine,DB05773,3791,Inotersen,DB14713,9218,-2.371446132659912,1175,1332,2946,1,0,2945
DDInter1848,Trastuzumab emtansine,DB05773,DDInter947,Interferon beta-1a,DB00060,Moderate,A_to_B,Trastuzumab emtansine,DB05773,3791,Interferon beta-1a,DB00060,4067,0.6896961331367493,309,1332,2946,1,0,2945
DDInter100,Anthrax vaccine,DB11003,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Anthrax vaccine,DB11003,9673,0.4929499626159668,507,1026,3252,1,0,3252
DDInter1016,Lactitol,DB12942,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Lactitol,DB12942,9406,-0.6921377182006836,1189,1026,3252,1,0,3252
DDInter1018,Lactulose,DB00581,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Lactulose,DB00581,9255,-0.3653413951396942,962,1026,3252,1,0,3252
DDInter1033,Leflunomide,DB01097,DDInter1616,Romidepsin,DB06176,Major,B_to_A,Romidepsin,DB06176,3792,Leflunomide,DB01097,4107,4.582531452178955,6,1026,3252,1,0,3252
DDInter1063,Levosalbutamol,DB13139,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Levosalbutamol,DB13139,4037,0.2598678469657898,623,1026,3252,1,0,3252
DDInter1078,Lisdexamfetamine,DB01255,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Lisdexamfetamine,DB01255,3942,1.236025094985962,299,1026,3252,1,0,3252
DDInter1081,Lithium carbonate,DB14509,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Lithium carbonate,DB14509,6614,-2.03842830657959,2206,1026,3252,1,0,3252
DDInter1115,Magnesium citrate,DB11110,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Magnesium citrate,DB11110,9200,-0.4436771273612976,1019,1026,3252,1,0,3252
DDInter1118,Magnesium hydroxide,DB09104,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Magnesium hydroxide,DB09104,9159,0.006773471832275391,751,1026,3252,1,0,3252
DDInter1160,Mestranol,DB01357,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Mestranol,DB01357,4290,2.6812186241149902,91,1026,3252,1,0,3252
DDInter1223,Mineral oil,DB11057,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Mineral oil,DB11057,9773,-0.7439137697219849,1235,1026,3252,1,0,3252
DDInter1240,Monomethyl fumarate,DB14219,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Monomethyl fumarate,DB14219,9725,0.18300701677799225,653,1026,3252,1,0,3252
DDInter1268,Natalizumab,DB00108,DDInter1616,Romidepsin,DB06176,Major,B_to_A,Romidepsin,DB06176,3792,Natalizumab,DB00108,6200,-1.3385206460952759,1929,1026,3252,1,0,3252
DDInter1294,Nilutamide,DB00665,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Nilutamide,DB00665,4055,1.594536304473877,235,1026,3252,1,0,3252
DDInter1297,Niraparib,DB11793,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Niraparib,DB11793,3544,-1.2906662225723267,1896,1026,3252,1,0,3252
DDInter1321,Ocrelizumab,DB11988,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Ocrelizumab,DB11988,5015,-1.0047587156295776,1570,1026,3252,1,0,3252
DDInter1329,Oliceridine,DB14881,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Oliceridine,DB14881,4051,2.4428648948669434,115,1026,3252,1,0,3252
DDInter1335,Omacetaxine mepesuccinate,DB04865,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Omacetaxine mepesuccinate,DB04865,8669,-2.2120985984802246,2276,1026,3252,1,0,3252
DDInter1346,Orciprenaline,DB00816,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Orciprenaline,DB00816,6343,-1.5501314401626587,2030,1026,3252,1,0,3252
DDInter1376,Ozanimod,DB12612,DDInter1616,Romidepsin,DB06176,Major,B_to_A,Romidepsin,DB06176,3792,Ozanimod,DB12612,3373,2.8435277938842773,71,1026,3252,1,0,3252
DDInter1380,Palifermin,DB00039,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Palifermin,DB00039,6476,-0.9295304417610168,1473,1026,3252,1,0,3252
DDInter1382,Palonosetron,DB00377,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Palonosetron,DB00377,3879,1.9808969497680664,172,1026,3252,1,0,3252
DDInter1405,Pegfilgrastim,DB00019,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Pegfilgrastim,DB00019,3477,-1.0639042854309082,1639,1026,3252,1,0,3252
DDInter1432,Perphenazine,DB00850,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Perphenazine,DB00850,3910,2.4457809925079346,115,1026,3252,1,0,3252
DDInter1443,Phenolphthalein,DB04824,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Phenolphthalein,DB04824,5160,-0.7973343729972839,1292,1026,3252,1,0,3252
DDInter1464,Picosulfuric acid,DB09268,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Picosulfuric acid,DB09268,9595,-0.25510334968566895,889,1026,3252,1,0,3252
DDInter1467,Pimavanserin,DB05316,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Pimavanserin,DB05316,6053,-3.470120906829834,2498,1026,3252,1,0,3252
DDInter1476,Pirbuterol,DB01291,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Pirbuterol,DB01291,5315,-1.7593785524368286,2101,1026,3252,1,0,3252
DDInter150,Azathioprine,DB00993,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Azathioprine,DB00993,3056,1.2997496128082275,286,1026,3252,1,0,3252
DDInter1561,Radium Ra 223 dichloride,DB08913,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Radium Ra 223 dichloride,DB08913,9321,-0.9140121936798096,1457,1026,3252,1,0,3252
DDInter160,Bacillus calmette-guerin substrain tice live antigen,DB10343,DDInter1616,Romidepsin,DB06176,Major,B_to_A,Romidepsin,DB06176,3792,Bacillus calmette-guerin substrain tice live antigen,DB10343,9662,0.505435049533844,503,1026,3252,1,0,3252
DDInter1606,Ritodrine,DB00867,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Ritodrine,DB00867,4657,-1.5640970468521118,2034,1026,3252,1,0,3252
DDInter1610,Rivastigmine,DB00989,DDInter1616,Romidepsin,DB06176,Moderate,B_to_A,Romidepsin,DB06176,3792,Rivastigmine,DB00989,5957,0.20822575688362122,641,1026,3252,1,0,3252
DDInter1616,Romidepsin,DB06176,DDInter1623,Rotavirus vaccine,DB10276,Major,A_to_B,Romidepsin,DB06176,3792,Rotavirus vaccine,DB10276,9657,-0.5585250854492188,1090,1026,3252,1,0,3252
DDInter1616,Romidepsin,DB06176,DDInter1625,Rubella virus vaccine,DB10317,Major,A_to_B,Romidepsin,DB06176,3792,Rubella virus vaccine,DB10317,9659,0.5240014791488647,496,1026,3252,1,0,3252
DDInter1616,Romidepsin,DB06176,DDInter1642,Sargramostim,DB00020,Moderate,A_to_B,Romidepsin,DB06176,3792,Sargramostim,DB00020,6278,-0.8314192295074463,1340,1026,3252,1,0,3252
DDInter1616,Romidepsin,DB06176,DDInter1658,Selpercatinib,DB15685,Major,A_to_B,Romidepsin,DB06176,3792,Selpercatinib,DB15685,4535,1.0283657312393188,337,1026,3252,1,0,3252
DDInter1616,Romidepsin,DB06176,DDInter1677,Sipuleucel-T,DB06688,Moderate,A_to_B,Romidepsin,DB06176,3792,Sipuleucel-T,DB06688,7393,0.029570966958999634,732,1026,3252,1,0,3252
DDInter1616,Romidepsin,DB06176,DDInter1693,Sodium sulfate,DB09472,Moderate,A_to_B,Romidepsin,DB06176,3792,Sodium sulfate,DB09472,5584,-2.4711239337921143,2366,1026,3252,1,0,3252
DDInter1616,Romidepsin,DB06176,DDInter1698,Somapacitan,DB15093,Moderate,A_to_B,Romidepsin,DB06176,3792,Somapacitan,DB15093,3280,0.783894419670105,401,1026,3252,1,0,3252
DDInter1616,Romidepsin,DB06176,DDInter1699,Somatotropin,DB00052,Moderate,A_to_B,Romidepsin,DB06176,3792,Somatotropin,DB00052,5054,0.4512198269367218,524,1026,3252,1,0,3252
DDInter1616,Romidepsin,DB06176,DDInter1700,Somatrem,DB09098,Moderate,A_to_B,Romidepsin,DB06176,3792,Somatrem,DB09098,5055,-0.5740470886230469,1099,1026,3252,1,0,3252
DDInter1616,Romidepsin,DB06176,DDInter1707,Spironolactone,DB00421,Moderate,A_to_B,Romidepsin,DB06176,3792,Spironolactone,DB00421,2951,1.0352368354797363,337,1026,3252,1,0,3252
DDInter1616,Romidepsin,DB06176,DDInter1734,Tacrine,DB00382,Moderate,A_to_B,Romidepsin,DB06176,3792,Tacrine,DB00382,4077,2.4543938636779785,115,1026,3252,1,0,3252
DDInter1616,Romidepsin,DB06176,DDInter1743,Talimogene laherparepvec,DB13896,Major,A_to_B,Romidepsin,DB06176,3792,Talimogene laherparepvec,DB13896,9257,-0.7455483675003052,1237,1026,3252,1,0,3252
DDInter1616,Romidepsin,DB06176,DDInter1771,Teriflunomide,DB08880,Major,A_to_B,Romidepsin,DB06176,3792,Teriflunomide,DB08880,4149,3.1247127056121826,48,1026,3252,1,0,3252
DDInter1616,Romidepsin,DB06176,DDInter1825,Tofacitinib,DB08895,Major,A_to_B,Romidepsin,DB06176,3792,Tofacitinib,DB08895,3190,2.8626530170440674,71,1026,3252,1,0,3252
