DDInter_ID_A,Drug_A,DrugBank_ID_A,DDInter_ID_B,Drug_B,DrugBank_ID_B,severity,query_direction,query_drug,query_drugbank_id,query_node,target_drug,target_drugbank_id,target_node,raw_target_score,rank,number_filtered,available_candidates_after_filtering,target_tie_count,tied_competitor_count,unique_available_scores
DDInter142,Avapritinib,DB15233,DDInter448,Crizotinib,DB08865,Major,B_to_A,Crizotinib,DB08865,3810,Avapritinib,DB15233,4533,3.046468496322632,29,1138,3140,1,0,3003
DDInter1432,Perphenazine,DB00850,DDInter448,Crizotinib,DB08865,Major,B_to_A,Crizotinib,DB08865,3810,Perphenazine,DB00850,3910,2.464460849761963,63,1138,3140,1,0,3003
DDInter1443,Phenolphthalein,DB04824,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Phenolphthalein,DB04824,5160,-0.5292836427688599,2064,1138,3140,1,0,3003
DDInter1462,Physostigmine,DB00981,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Physostigmine,DB00981,5956,-0.19313177466392517,1549,1138,3140,1,0,3003
DDInter1464,Picosulfuric acid,DB09268,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Picosulfuric acid,DB09268,9595,0.35871297121047974,862,1138,3140,1,0,3003
DDInter1467,Pimavanserin,DB05316,DDInter448,Crizotinib,DB08865,Major,B_to_A,Crizotinib,DB08865,3810,Pimavanserin,DB05316,6053,-0.2861720323562622,1651,1138,3140,1,0,3003
DDInter1476,Pirbuterol,DB01291,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Pirbuterol,DB01291,5315,0.21311041712760925,1077,1138,3140,1,0,3003
DDInter1479,Pitavastatin,DB08860,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Pitavastatin,DB08860,3185,3.337749481201172,19,1138,3140,1,0,3003
DDInter1485,Polatuzumab vedotin,DB12240,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Polatuzumab vedotin,DB12240,4464,-0.47564709186553955,1956,1138,3140,1,0,3003
DDInter1493,Porfimer sodium,DB00707,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Porfimer sodium,DB00707,6118,-1.017303705215454,2503,1138,3140,1,0,3003
DDInter1548,Pyridostigmine,DB00545,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Pyridostigmine,DB00545,5953,0.056176602840423584,1235,1138,3140,1,0,3003
DDInter1581,Repaglinide,DB00912,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Repaglinide,DB00912,3042,1.9152365922927856,137,1138,3140,1,0,3003
DDInter1600,Riociguat,DB08931,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Riociguat,DB08931,3192,2.168308734893799,98,1138,3140,1,0,3003
DDInter1606,Ritodrine,DB00867,DDInter448,Crizotinib,DB08865,Major,B_to_A,Crizotinib,DB08865,3810,Ritodrine,DB00867,4657,0.37784504890441895,826,1138,3140,1,0,3003
DDInter1620,Ropivacaine,DB00296,DDInter448,Crizotinib,DB08865,Minor,B_to_A,Crizotinib,DB08865,3810,Ropivacaine,DB00296,4075,1.841261625289917,150,1138,3140,1,0,3003
DDInter1653,Selegiline,DB01037,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Selegiline,DB01037,3921,3.6562845706939697,11,1138,3140,1,0,3003
DDInter1662,Sertraline,DB01104,DDInter448,Crizotinib,DB08865,Major,B_to_A,Crizotinib,DB08865,3810,Sertraline,DB01104,3082,2.7949981689453125,38,1138,3140,1,0,3003
DDInter1682,Sodium aurothiomalate,DB09276,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Sodium aurothiomalate,DB09276,4643,0.8504298329353333,462,1138,3140,1,0,3003
DDInter1693,Sodium sulfate,DB09472,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Sodium sulfate,DB09472,5584,0.08442115783691406,1205,1138,3140,1,0,3003
DDInter1698,Somapacitan,DB15093,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Somapacitan,DB15093,3280,1.0617330074310303,397,1138,3140,1,0,3003
DDInter1699,Somatotropin,DB00052,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Somatotropin,DB00052,5054,0.7692934274673462,494,1138,3140,1,0,3003
DDInter1700,Somatrem,DB09098,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Somatrem,DB09098,5055,-1.9501378536224365,2871,1138,3140,1,0,3003
DDInter1710,Stavudine,DB00649,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Stavudine,DB00649,2993,0.34658434987068176,882,1138,3140,1,0,3003
DDInter1734,Tacrine,DB00382,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Tacrine,DB00382,4077,1.6943738460540771,194,1138,3140,1,0,3003
DDInter1745,Tamsulosin,DB00706,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Tamsulosin,DB00706,3324,1.6081700325012207,221,1138,3140,1,0,3003
DDInter1757,Telbivudine,DB01265,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Telbivudine,DB01265,9199,-0.75199294090271,2362,1138,3140,1,0,3003
DDInter1771,Teriflunomide,DB08880,DDInter448,Crizotinib,DB08865,Major,B_to_A,Crizotinib,DB08865,3810,Teriflunomide,DB08880,4149,2.572584867477417,55,1138,3140,1,0,3003
DDInter1811,Tinidazole,DB00911,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Tinidazole,DB00911,4256,1.473351001739502,262,1138,3140,1,0,3003
DDInter1814,Tioguanine,DB00352,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Tioguanine,DB00352,3411,0.8585243225097656,459,1138,3140,1,0,3003
DDInter182,Benzhydrocodone,DB15465,DDInter448,Crizotinib,DB08865,Major,B_to_A,Crizotinib,DB08865,3810,Benzhydrocodone,DB15465,9816,-0.7221978902816772,2335,1138,3140,1,0,3003
DDInter183,Benznidazole,DB11989,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Benznidazole,DB11989,9428,0.4768359363079071,706,1138,3140,1,0,3003
DDInter1866,Trifluoperazine,DB00831,DDInter448,Crizotinib,DB08865,Major,B_to_A,Crizotinib,DB08865,3810,Trifluoperazine,DB00831,3696,1.8475574254989624,149,1138,3140,1,0,3003
DDInter1867,Triflupromazine,DB00508,DDInter448,Crizotinib,DB08865,Major,B_to_A,Crizotinib,DB08865,3810,Triflupromazine,DB00508,3624,0.6270173192024231,557,1138,3140,1,0,3003
DDInter1901,Upadacitinib,DB15091,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Upadacitinib,DB15091,4052,1.6891155242919922,194,1138,3140,1,0,3003
DDInter1921,Vasopressin,DB00067,DDInter448,Crizotinib,DB08865,Major,B_to_A,Crizotinib,DB08865,3810,Vasopressin,DB00067,5304,-0.8453643321990967,2433,1138,3140,1,0,3003
DDInter1935,Vilazodone,DB06684,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Vilazodone,DB06684,3992,1.8469953536987305,149,1138,3140,1,0,3003
DDInter1956,Zalcitabine,DB00943,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Zalcitabine,DB00943,3047,0.39833053946495056,802,1138,3140,1,0,3003
DDInter205,Bictegravir,DB11799,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Bictegravir,DB11799,4447,0.8173344135284424,470,1138,3140,1,0,3003
DDInter212,Bisacodyl,DB09020,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Bisacodyl,DB09020,9140,-0.703336238861084,2317,1138,3140,1,0,3003
DDInter252,Bupropion,DB01156,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Bupropion,DB01156,3327,2.1772522926330566,97,1138,3140,1,0,3003
DDInter256,Butabarbital,DB00237,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Butabarbital,DB00237,2920,0.8982380032539368,444,1138,3140,1,0,3003
DDInter258,Butorphanol,DB00611,DDInter448,Crizotinib,DB08865,Major,B_to_A,Crizotinib,DB08865,3810,Butorphanol,DB00611,5932,-0.19565436244010925,1552,1138,3140,1,0,3003
DDInter262,Cabozantinib,DB08875,DDInter448,Crizotinib,DB08865,Major,B_to_A,Crizotinib,DB08865,3810,Cabozantinib,DB08875,4379,3.386888265609741,17,1138,3140,1,0,3003
DDInter264,Calaspargase pegol,DB14730,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Calaspargase pegol,DB14730,10243,-0.39509326219558716,1796,1138,3140,1,0,3003
DDInter298,Carboplatin,DB00958,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Carboplatin,DB00958,3520,3.208381414413452,21,1138,3140,1,0,3003
DDInter300,Cariprazine,DB06016,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Cariprazine,DB06016,3977,1.5286574363708496,237,1138,3140,1,0,3003
DDInter303,Carteolol,DB00521,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Carteolol,DB00521,3888,0.4387010931968689,750,1138,3140,1,0,3003
DDInter307,Castor oil,DB11113,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Castor oil,DB11113,8085,-0.557458758354187,2141,1138,3140,1,0,3003
DDInter346,Cevimeline,DB00185,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Cevimeline,DB00185,3858,1.9825360774993896,127,1138,3140,1,0,3003
DDInter411,Clonazepam,DB01068,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Clonazepam,DB01068,3077,1.8497018814086914,147,1138,3140,1,0,3003
DDInter416,Clotrimazole,DB00257,DDInter448,Crizotinib,DB08865,Moderate,B_to_A,Crizotinib,DB08865,3810,Clotrimazole,DB00257,3867,-0.14060047268867493,1481,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter46,Aliskiren,DB09026,Moderate,A_to_B,Crizotinib,DB08865,3810,Aliskiren,DB09026,4392,0.46324998140335083,723,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter480,Darifenacin,DB00496,Moderate,A_to_B,Crizotinib,DB08865,3810,Darifenacin,DB00496,3886,1.1926064491271973,369,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter489,Deferiprone,DB08826,Major,A_to_B,Crizotinib,DB08865,3810,Deferiprone,DB08826,4674,1.274125099182129,338,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter544,Didanosine,DB00900,Moderate,A_to_B,Crizotinib,DB08865,3810,Didanosine,DB00900,3039,0.49812236428260803,687,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter568,Dinutuximab,DB09077,Moderate,A_to_B,Crizotinib,DB08865,3810,Dinutuximab,DB09077,9369,-0.08186691999435425,1404,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter61,Ambenonium,DB01122,Moderate,A_to_B,Crizotinib,DB08865,3810,Ambenonium,DB01122,3637,0.33328789472579956,909,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter622,Edrophonium,DB01010,Moderate,A_to_B,Crizotinib,DB08865,3810,Edrophonium,DB01010,5958,0.1283145546913147,1175,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter627,Eletriptan,DB00216,Moderate,A_to_B,Crizotinib,DB08865,3810,Eletriptan,DB00216,3379,2.761918306350708,40,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter630,Elotuzumab,DB06317,Moderate,A_to_B,Crizotinib,DB08865,3810,Elotuzumab,DB06317,8424,-2.1646673679351807,3091,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter655,Epirubicin,DB00445,Major,A_to_B,Crizotinib,DB08865,3810,Epirubicin,DB00445,3502,1.2890244722366333,329,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter664,Ergometrine,DB01253,Moderate,A_to_B,Crizotinib,DB08865,3810,Ergometrine,DB01253,4281,0.3294130563735962,912,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter677,Estazolam,DB01215,Moderate,A_to_B,Crizotinib,DB08865,3810,Estazolam,DB01215,4278,0.9762020111083984,417,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter689,Ethambutol,DB00330,Moderate,A_to_B,Crizotinib,DB08865,3810,Ethambutol,DB00330,9185,-0.0939830094575882,1418,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter694,Ethionamide,DB00609,Moderate,A_to_B,Crizotinib,DB08865,3810,Ethionamide,DB00609,9123,-0.7905268669128418,2392,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter731,Fesoterodine,DB06702,Moderate,A_to_B,Crizotinib,DB08865,3810,Fesoterodine,DB06702,3995,1.5209813117980957,240,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter745,Fludarabine,DB01073,Moderate,A_to_B,Crizotinib,DB08865,3810,Fludarabine,DB01073,5755,0.36525389552116394,846,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter760,Fluphenazine,DB00623,Major,A_to_B,Crizotinib,DB08865,3810,Fluphenazine,DB00623,3893,1.215891718864441,359,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter777,Fosamprenavir,DB01319,Major,A_to_B,Crizotinib,DB08865,3810,Fosamprenavir,DB01319,4286,0.47968095541000366,704,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter787,Frangula purshiana bark,DB15478,Moderate,A_to_B,Crizotinib,DB08865,3810,Frangula purshiana bark,DB15478,9818,-0.5522529482841492,2130,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter8,Abiraterone,DB05812,Major,A_to_B,Crizotinib,DB08865,3810,Abiraterone,DB05812,3159,3.077176570892334,26,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter832,Glycerin,DB09462,Moderate,A_to_B,Crizotinib,DB08865,3810,Glycerin,DB09462,3495,1.3251979351043701,315,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter854,Halothane,DB01159,Major,A_to_B,Crizotinib,DB08865,3810,Halothane,DB01159,3095,2.3616857528686523,78,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter884,Hydrocodone,DB00956,Major,A_to_B,Crizotinib,DB08865,3810,Hydrocodone,DB00956,3915,1.4550869464874268,271,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter904,Idarubicin,DB01177,Major,A_to_B,Crizotinib,DB08865,3810,Idarubicin,DB01177,3932,2.489079475402832,59,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter942,"Interferon alfa-2a, Recombinant",DB00034,Moderate,A_to_B,Crizotinib,DB08865,3810,"Interferon alfa-2a, Recombinant",DB00034,4064,1.3027682304382324,325,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter943,Interferon alfa-2b,DB00105,Moderate,A_to_B,Crizotinib,DB08865,3810,Interferon alfa-2b,DB00105,4071,1.720978856086731,188,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter944,Interferon alfa-n1,DB00011,Moderate,A_to_B,Crizotinib,DB08865,3810,Interferon alfa-n1,DB00011,4061,1.2602746486663818,344,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter946,Interferon alfacon-1,DB00069,Moderate,A_to_B,Crizotinib,DB08865,3810,Interferon alfacon-1,DB00069,4069,1.3202658891677856,318,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter947,Interferon beta-1a,DB00060,Moderate,A_to_B,Crizotinib,DB08865,3810,Interferon beta-1a,DB00060,4067,1.7476146221160889,179,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter948,Interferon beta-1b,DB00068,Moderate,A_to_B,Crizotinib,DB08865,3810,Interferon beta-1b,DB00068,4068,1.4126348495483398,281,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter969,Ipilimumab,DB06186,Moderate,A_to_B,Crizotinib,DB08865,3810,Ipilimumab,DB06186,6774,-0.061969202011823654,1384,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter982,Isoetharine,DB00221,Moderate,A_to_B,Crizotinib,DB08865,3810,Isoetharine,DB00221,5312,-0.07357743382453918,1397,1138,3140,1,0,3003
DDInter448,Crizotinib,DB08865,DDInter987,Isoprenaline,DB01064,Major,A_to_B,Crizotinib,DB08865,3810,Isoprenaline,DB01064,4651,0.958288311958313,421,1138,3140,1,0,3003
DDInter1026,Larotrectinib,DB14723,DDInter221,Boceprevir,DB08873,Major,B_to_A,Boceprevir,DB08873,3811,Larotrectinib,DB14723,4528,1.8330152034759521,153,599,3679,1,0,3544
DDInter1040,Letrozole,DB01006,DDInter221,Boceprevir,DB08873,Moderate,B_to_A,Boceprevir,DB08873,3811,Letrozole,DB01006,3060,1.48088800907135,256,599,3679,1,0,3544
DDInter1091,Loratadine,DB00455,DDInter221,Boceprevir,DB08873,Moderate,B_to_A,Boceprevir,DB08873,3811,Loratadine,DB00455,3733,2.4303483963012695,62,599,3679,1,0,3544
DDInter1106,Lusutrombopag,DB13125,DDInter221,Boceprevir,DB08873,Moderate,B_to_A,Boceprevir,DB08873,3811,Lusutrombopag,DB13125,3482,2.3182363510131836,75,599,3679,1,0,3544
DDInter1209,Miconazole,DB01110,DDInter221,Boceprevir,DB08873,Moderate,B_to_A,Boceprevir,DB08873,3811,Miconazole,DB01110,3083,2.473893880844116,56,599,3679,1,0,3544
DDInter1233,Mitotane,DB00648,DDInter221,Boceprevir,DB08873,Major,B_to_A,Boceprevir,DB08873,3811,Mitotane,DB00648,2808,1.6730643510818481,192,599,3679,1,0,3544
DDInter1234,Mitoxantrone,DB01204,DDInter221,Boceprevir,DB08873,Moderate,B_to_A,Boceprevir,DB08873,3811,Mitoxantrone,DB01204,3574,2.3685524463653564,68,599,3679,1,0,3544
DDInter1258,Naldemedine,DB11691,DDInter221,Boceprevir,DB08873,Moderate,B_to_A,Boceprevir,DB08873,3811,Naldemedine,DB11691,4663,1.0702354907989502,465,599,3679,1,0,3544
DDInter1261,Naloxegol,DB09049,DDInter221,Boceprevir,DB08873,Major,B_to_A,Boceprevir,DB08873,3811,Naloxegol,DB09049,4011,1.7987806797027588,158,599,3679,1,0,3544
DDInter1348,Orlistat,DB01083,DDInter221,Boceprevir,DB08873,Moderate,B_to_A,Boceprevir,DB08873,3811,Orlistat,DB01083,3504,1.7012542486190796,185,599,3679,1,0,3544
DDInter143,Avatrombopag,DB11995,DDInter221,Boceprevir,DB08873,Moderate,B_to_A,Boceprevir,DB08873,3811,Avatrombopag,DB11995,4582,2.474940776824951,56,599,3679,1,0,3544
DDInter1581,Repaglinide,DB00912,DDInter221,Boceprevir,DB08873,Moderate,B_to_A,Boceprevir,DB08873,3811,Repaglinide,DB00912,3042,2.287885904312134,79,599,3679,1,0,3544
DDInter1586,Revefenacin,DB11855,DDInter221,Boceprevir,DB08873,Moderate,B_to_A,Boceprevir,DB08873,3811,Revefenacin,DB11855,3241,0.5519154071807861,763,599,3679,1,0,3544
DDInter1699,Somatotropin,DB00052,DDInter221,Boceprevir,DB08873,Moderate,B_to_A,Boceprevir,DB08873,3811,Somatotropin,DB00052,5054,0.9665569067001343,527,599,3679,1,0,3544
DDInter1742,Talazoparib,DB11760,DDInter221,Boceprevir,DB08873,Moderate,B_to_A,Boceprevir,DB08873,3811,Talazoparib,DB11760,7813,1.5359525680541992,234,599,3679,1,0,3544
DDInter1802,Ticagrelor,DB08816,DDInter221,Boceprevir,DB08873,Major,B_to_A,Boceprevir,DB08873,3811,Ticagrelor,DB08816,3182,1.5576725006103516,225,599,3679,1,0,3544
DDInter1811,Tinidazole,DB00911,DDInter221,Boceprevir,DB08873,Moderate,B_to_A,Boceprevir,DB08873,3811,Tinidazole,DB00911,4256,1.4688873291015625,268,599,3679,1,0,3544
DDInter1837,Toremifene,DB00539,DDInter221,Boceprevir,DB08873,Major,B_to_A,Boceprevir,DB08873,3811,Toremifene,DB00539,4227,1.59211003780365,217,599,3679,1,0,3544
DDInter1934,Vilanterol,DB09082,DDInter221,Boceprevir,DB08873,Moderate,B_to_A,Boceprevir,DB08873,3811,Vilanterol,DB09082,4397,0.4267752766609192,881,599,3679,1,0,3544
DDInter1940,Vismodegib,DB08828,DDInter221,Boceprevir,DB08873,Moderate,B_to_A,Boceprevir,DB08873,3811,Vismodegib,DB08828,3184,2.906980037689209,28,599,3679,1,0,3544
DDInter200,Betrixaban,DB12364,DDInter221,Boceprevir,DB08873,Moderate,B_to_A,Boceprevir,DB08873,3811,Betrixaban,DB12364,3403,1.0213267803192139,501,599,3679,1,0,3544
DDInter202,Bexarotene,DB00307,DDInter221,Boceprevir,DB08873,Moderate,B_to_A,Boceprevir,DB08873,3811,Bexarotene,DB00307,4211,1.891765832901001,145,599,3679,1,0,3544
DDInter210,Binimetinib,DB11967,DDInter221,Boceprevir,DB08873,Moderate,B_to_A,Boceprevir,DB08873,3811,Binimetinib,DB11967,4174,2.3196048736572266,73,599,3679,1,0,3544
DDInter221,Boceprevir,DB08873,DDInter32,Afatinib,DB08916,Moderate,A_to_B,Boceprevir,DB08873,3811,Afatinib,DB08916,6139,1.391335368156433,301,599,3679,1,0,3544
DDInter221,Boceprevir,DB08873,DDInter375,Ciclesonide,DB01410,Moderate,A_to_B,Boceprevir,DB08873,3811,Ciclesonide,DB01410,2819,1.4025483131408691,293,599,3679,1,0,3544
DDInter221,Boceprevir,DB08873,DDInter381,Cinacalcet,DB01012,Moderate,A_to_B,Boceprevir,DB08873,3811,Cinacalcet,DB01012,3918,2.3107237815856934,76,599,3679,1,0,3544
DDInter221,Boceprevir,DB08873,DDInter416,Clotrimazole,DB00257,Moderate,A_to_B,Boceprevir,DB08873,3811,Clotrimazole,DB00257,3867,0.31248098611831665,1031,599,3679,1,0,3544
DDInter221,Boceprevir,DB08873,DDInter488,Deferasirox,DB01609,Moderate,A_to_B,Boceprevir,DB08873,3811,Deferasirox,DB01609,4121,2.7328715324401855,41,599,3679,1,0,3544
DDInter221,Boceprevir,DB08873,DDInter621,Edoxaban,DB09075,Major,A_to_B,Boceprevir,DB08873,3811,Edoxaban,DB09075,5450,0.438723623752594,871,599,3679,1,0,3544
DDInter221,Boceprevir,DB08873,DDInter625,Elagolix,DB11979,Major,A_to_B,Boceprevir,DB08873,3811,Elagolix,DB11979,4030,3.682676076889038,5,599,3679,1,0,3544
DDInter221,Boceprevir,DB08873,DDInter631,Eltrombopag,DB06210,Minor,A_to_B,Boceprevir,DB08873,3811,Eltrombopag,DB06210,4137,3.622065544128418,8,599,3679,1,0,3544
DDInter221,Boceprevir,DB08873,DDInter632,Eluxadoline,DB09272,Moderate,A_to_B,Boceprevir,DB08873,3811,Eluxadoline,DB09272,5948,-0.33257895708084106,2194,599,3679,1,0,3544
DDInter221,Boceprevir,DB08873,DDInter640,Encorafenib,DB11718,Major,A_to_B,Boceprevir,DB08873,3811,Encorafenib,DB11718,4026,1.6110405921936035,216,599,3679,1,0,3544
DDInter221,Boceprevir,DB08873,DDInter714,Fedratinib,DB12500,Major,A_to_B,Boceprevir,DB08873,3811,Fedratinib,DB12500,4033,2.8486289978027344,34,599,3679,1,0,3544
DDInter221,Boceprevir,DB08873,DDInter734,Fidaxomicin,DB08874,Minor,A_to_B,Boceprevir,DB08873,3811,Fidaxomicin,DB08874,4378,-0.11967456340789795,1914,599,3679,1,0,3544
DDInter221,Boceprevir,DB08873,DDInter785,Fostamatinib,DB12010,Major,A_to_B,Boceprevir,DB08873,3811,Fostamatinib,DB12010,4457,0.7072925567626953,681,599,3679,1,0,3544
DDInter221,Boceprevir,DB08873,DDInter8,Abiraterone,DB05812,Minor,A_to_B,Boceprevir,DB08873,3811,Abiraterone,DB05812,3159,2.5503640174865723,51,599,3679,1,0,3544
DDInter221,Boceprevir,DB08873,DDInter822,Glasdegib,DB11978,Major,A_to_B,Boceprevir,DB08873,3811,Glasdegib,DB11978,3244,2.4604945182800293,57,599,3679,1,0,3544
DDInter221,Boceprevir,DB08873,DDInter840,Granisetron,DB00889,Moderate,A_to_B,Boceprevir,DB08873,3811,Granisetron,DB00889,4254,0.050892069935798645,1520,599,3679,1,0,3544
DDInter221,Boceprevir,DB08873,DDInter843,Griseofulvin,DB00400,Moderate,A_to_B,Boceprevir,DB08873,3811,Griseofulvin,DB00400,4079,2.5217196941375732,53,599,3679,1,0,3544
DDInter221,Boceprevir,DB08873,DDInter893,Hydroxychloroquine,DB01611,Moderate,A_to_B,Boceprevir,DB08873,3811,Hydroxychloroquine,DB01611,3130,1.88755464553833,147,599,3679,1,0,3544
DDInter221,Boceprevir,DB08873,DDInter904,Idarubicin,DB01177,Moderate,A_to_B,Boceprevir,DB08873,3811,Idarubicin,DB01177,3932,2.2787511348724365,79,599,3679,1,0,3544
DDInter221,Boceprevir,DB08873,DDInter915,Indacaterol,DB05039,Minor,A_to_B,Boceprevir,DB08873,3811,Indacaterol,DB05039,4329,1.0279650688171387,497,599,3679,1,0,3544
DDInter221,Boceprevir,DB08873,DDInter998,Ivermectin,DB00602,Moderate,A_to_B,Boceprevir,DB08873,3811,Ivermectin,DB00602,4233,2.3659896850585938,68,599,3679,1,0,3544
DDInter1428,Perampanel,DB08883,DDInter1441,Phenindamine,DB01619,Moderate,A_to_B,Perampanel,DB08883,3812,Phenindamine,DB01619,6028,-0.9959448575973511,1986,1363,2915,1,0,2779
DDInter1428,Perampanel,DB08883,DDInter1699,Somatotropin,DB00052,Moderate,A_to_B,Perampanel,DB08883,3812,Somatotropin,DB00052,5054,0.05621039867401123,1351,1363,2915,1,0,2779
DDInter1428,Perampanel,DB08883,DDInter1878,Tripelennamine,DB00792,Moderate,A_to_B,Perampanel,DB08883,3812,Tripelennamine,DB00792,3905,1.1605360507965088,532,1363,2915,1,0,2779
DDInter1428,Perampanel,DB08883,DDInter361,Chlorphenesin,DB00856,Moderate,A_to_B,Perampanel,DB08883,3812,Chlorphenesin,DB00856,3449,-0.8618960380554199,1916,1363,2915,1,0,2779
DDInter1428,Perampanel,DB08883,DDInter407,Clofedanol,DB04837,Moderate,A_to_B,Perampanel,DB08883,3812,Clofedanol,DB04837,6029,-0.8822847604751587,1922,1363,2915,1,0,2779
DDInter1428,Perampanel,DB08883,DDInter625,Elagolix,DB11979,Moderate,A_to_B,Perampanel,DB08883,3812,Elagolix,DB11979,4030,2.2416810989379883,91,1363,2915,1,0,2779
DDInter1002,Ixazomib,DB09570,DDInter1492,Ponatinib,DB08901,Moderate,B_to_A,Ponatinib,DB08901,3813,Ixazomib,DB09570,4023,2.792372703552246,17,1334,2944,1,0,2807
