DDInter_ID_A,Drug_A,DrugBank_ID_A,DDInter_ID_B,Drug_B,DrugBank_ID_B,severity,query_direction,query_drug,query_drugbank_id,query_node,target_drug,target_drugbank_id,target_node,raw_target_score,rank,number_filtered,available_candidates_after_filtering,target_tie_count,tied_competitor_count,unique_available_scores
DDInter556,Dihydrocodeine,DB01551,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Dihydrocodeine,DB01551,3954,-1.2542226314544678,1659,1108,3170,1,0,3170
DDInter574,Diroximel fumarate,DB14783,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Diroximel fumarate,DB14783,5919,-1.2763512134552002,1681,1108,3170,1,0,3170
DDInter575,Disopyramide,DB00280,DDInter905,Idelalisib,DB09054,Major,B_to_A,Idelalisib,DB09054,3816,Disopyramide,DB00280,3321,1.654991865158081,215,1108,3170,1,0,3170
DDInter576,Disulfiram,DB00822,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Disulfiram,DB00822,3755,2.4781694412231445,93,1108,3170,1,0,3170
DDInter583,Donepezil,DB00843,DDInter905,Idelalisib,DB09054,Minor,B_to_A,Idelalisib,DB09054,3816,Donepezil,DB00843,3909,2.7826027870178223,63,1108,3170,1,0,3170
DDInter585,Doravirine,DB12301,DDInter905,Idelalisib,DB09054,Minor,B_to_A,Idelalisib,DB09054,3816,Doravirine,DB12301,3839,2.356675148010254,113,1108,3170,1,0,3170
DDInter603,Droperidol,DB00450,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Droperidol,DB00450,6120,-3.7420451641082764,2382,1108,3170,1,0,3170
DDInter610,Durvalumab,DB11714,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Durvalumab,DB11714,8398,-0.9798192977905273,1329,1108,3170,1,0,3170
DDInter611,Dutasteride,DB01126,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Dutasteride,DB01126,3088,0.26505327224731445,497,1108,3170,1,0,3170
DDInter627,Eletriptan,DB00216,DDInter905,Idelalisib,DB09054,Major,B_to_A,Idelalisib,DB09054,3816,Eletriptan,DB00216,3379,-0.39908695220947266,833,1108,3170,1,0,3170
DDInter630,Elotuzumab,DB06317,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Elotuzumab,DB06317,8424,-4.855719089508057,2582,1108,3170,1,0,3170
DDInter637,Emtricitabine,DB00879,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Emtricitabine,DB00879,3037,-2.7674219608306885,2231,1108,3170,1,0,3170
DDInter640,Encorafenib,DB11718,DDInter905,Idelalisib,DB09054,Major,B_to_A,Idelalisib,DB09054,3816,Encorafenib,DB11718,4026,1.2156015634536743,293,1108,3170,1,0,3170
DDInter656,Eplerenone,DB00700,DDInter905,Idelalisib,DB09054,Major,B_to_A,Idelalisib,DB09054,3816,Eplerenone,DB00700,3748,-0.181415855884552,685,1108,3170,1,0,3170
DDInter660,Eravacycline,DB12329,DDInter905,Idelalisib,DB09054,Minor,B_to_A,Idelalisib,DB09054,3816,Eravacycline,DB12329,3690,0.3419715464115143,481,1108,3170,1,0,3170
DDInter664,Ergometrine,DB01253,DDInter905,Idelalisib,DB09054,Major,B_to_A,Idelalisib,DB09054,3816,Ergometrine,DB01253,4281,-2.887988567352295,2247,1108,3170,1,0,3170
DDInter672,Escitalopram,DB01175,DDInter905,Idelalisib,DB09054,Minor,B_to_A,Idelalisib,DB09054,3816,Escitalopram,DB01175,3931,2.5478594303131104,85,1108,3170,1,0,3170
DDInter677,Estazolam,DB01215,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Estazolam,DB01215,4278,0.021086394786834717,582,1108,3170,1,0,3170
DDInter689,Ethambutol,DB00330,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Ethambutol,DB00330,9185,-4.406404495239258,2480,1108,3170,1,0,3170
DDInter694,Ethionamide,DB00609,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Ethionamide,DB00609,9123,-0.813424289226532,1143,1108,3170,1,0,3170
DDInter695,Ethosuximide,DB00593,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Ethosuximide,DB00593,4232,0.03027111291885376,579,1108,3170,1,0,3170
DDInter699,Etodolac,DB00749,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Etodolac,DB00749,3010,-1.2225598096847534,1605,1108,3170,1,0,3170
DDInter713,Febuxostat,DB04854,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Febuxostat,DB04854,8028,-0.548802375793457,917,1108,3170,1,0,3170
DDInter719,Fenofibric acid,DB13873,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Fenofibric acid,DB13873,5051,-1.2583277225494385,1663,1108,3170,1,0,3170
DDInter721,Fenoprofen,DB00573,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Fenoprofen,DB00573,2980,-5.511297225952148,2764,1108,3170,1,0,3170
DDInter731,Fesoterodine,DB06702,DDInter905,Idelalisib,DB09054,Major,B_to_A,Idelalisib,DB09054,3816,Fesoterodine,DB06702,3995,-1.6570470333099365,1960,1108,3170,1,0,3170
DDInter735,Filgrastim,DB00099,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Filgrastim,DB00099,5895,-0.7084070444107056,1053,1108,3170,1,0,3170
DDInter75,Aminosalicylic acid,DB00233,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Aminosalicylic acid,DB00233,3555,0.729461133480072,380,1108,3170,1,0,3170
DDInter759,Fluoxymesterone,DB01185,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Fluoxymesterone,DB01185,3310,0.6372023224830627,409,1108,3170,1,0,3170
DDInter762,Flurazepam,DB00690,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Flurazepam,DB00690,4240,-1.429858922958374,1815,1108,3170,1,0,3170
DDInter763,Flurbiprofen,DB00712,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Flurbiprofen,DB00712,3002,0.5577831268310547,424,1108,3170,1,0,3170
DDInter765,Flutamide,DB00499,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Flutamide,DB00499,3570,3.1551036834716797,39,1108,3170,1,0,3170
DDInter777,Fosamprenavir,DB01319,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Fosamprenavir,DB01319,4286,0.2955992519855499,493,1108,3170,1,0,3170
DDInter781,Fosinopril,DB00492,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Fosinopril,DB00492,5470,-7.049801349639893,2966,1108,3170,1,0,3170
DDInter79,Amlodipine,DB00381,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Amlodipine,DB00381,3727,-1.138277530670166,1510,1108,3170,1,0,3170
DDInter8,Abiraterone,DB05812,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Abiraterone,DB05812,3159,1.7596015930175781,193,1108,3170,1,0,3170
DDInter802,Galantamine,DB00674,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Galantamine,DB00674,3896,1.150839924812317,307,1108,3170,1,0,3170
DDInter806,Ganciclovir,DB01004,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Ganciclovir,DB01004,9046,0.3168215751647949,487,1108,3170,1,0,3170
DDInter821,Givosiran,DB15066,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Givosiran,DB15066,9294,-1.1153596639633179,1476,1108,3170,1,0,3170
DDInter839,Goserelin,DB00014,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Goserelin,DB00014,5251,-1.6247972249984741,1946,1108,3170,1,0,3170
DDInter840,Granisetron,DB00889,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Granisetron,DB00889,4254,-2.056145668029785,2099,1108,3170,1,0,3170
DDInter842,Grepafloxacin,DB00365,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Grepafloxacin,DB00365,4076,2.397578716278076,109,1108,3170,1,0,3170
DDInter847,Guanfacine,DB01018,DDInter905,Idelalisib,DB09054,Major,B_to_A,Idelalisib,DB09054,3816,Guanfacine,DB01018,4263,-3.8743669986724854,2403,1108,3170,1,0,3170
DDInter852,Halofantrine,DB01218,DDInter905,Idelalisib,DB09054,Major,B_to_A,Idelalisib,DB09054,3816,Halofantrine,DB01218,3781,3.3218994140625,33,1108,3170,1,0,3170
DDInter854,Halothane,DB01159,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Halothane,DB01159,3095,-0.8251652717590332,1153,1108,3170,1,0,3170
DDInter884,Hydrocodone,DB00956,DDInter905,Idelalisib,DB09054,Major,B_to_A,Idelalisib,DB09054,3816,Hydrocodone,DB00956,3915,-0.02049732208251953,600,1108,3170,1,0,3170
DDInter900,Ibuprofen,DB01050,DDInter905,Idelalisib,DB09054,Moderate,B_to_A,Idelalisib,DB09054,3816,Ibuprofen,DB01050,3070,-0.19242548942565918,694,1108,3170,1,0,3170
DDInter905,Idelalisib,DB09054,DDInter917,Indinavir,DB00224,Moderate,A_to_B,Idelalisib,DB09054,3816,Indinavir,DB00224,3722,3.0349197387695312,47,1108,3170,1,0,3170
DDInter905,Idelalisib,DB09054,DDInter926,Inotersen,DB14713,Moderate,A_to_B,Idelalisib,DB09054,3816,Inotersen,DB14713,9218,-2.905755043029785,2250,1108,3170,1,0,3170
DDInter905,Idelalisib,DB09054,DDInter947,Interferon beta-1a,DB00060,Moderate,A_to_B,Idelalisib,DB09054,3816,Interferon beta-1a,DB00060,4067,1.248192310333252,287,1108,3170,1,0,3170
DDInter905,Idelalisib,DB09054,DDInter969,Ipilimumab,DB06186,Moderate,A_to_B,Idelalisib,DB09054,3816,Ipilimumab,DB06186,6774,-4.874239921569824,2586,1108,3170,1,0,3170
DDInter905,Idelalisib,DB09054,DDInter979,Isatuximab,DB14811,Moderate,A_to_B,Idelalisib,DB09054,3816,Isatuximab,DB14811,8942,-4.674944877624512,2531,1108,3170,1,0,3170
DDInter905,Idelalisib,DB09054,DDInter991,Isotretinoin,DB00982,Moderate,A_to_B,Idelalisib,DB09054,3816,Isotretinoin,DB00982,3054,-0.9925937652587891,1336,1108,3170,1,0,3170
DDInter905,Idelalisib,DB09054,DDInter996,Ivabradine,DB09083,Major,A_to_B,Idelalisib,DB09054,3816,Ivabradine,DB09083,4398,-0.21722066402435303,708,1108,3170,1,0,3170
DDInter1,Abacavir,DB01048,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Abacavir,DB01048,4636,-2.1404221057891846,2547,816,3462,1,0,3462
DDInter1051,Levobupivacaine,DB01002,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Levobupivacaine,DB01002,4104,0.8177893161773682,502,816,3462,1,0,3462
DDInter1104,Lurasidone,DB08815,DDInter424,Cobicistat,DB09065,Major,B_to_A,Cobicistat,DB09065,3817,Lurasidone,DB08815,4373,1.2249679565429688,416,816,3462,1,0,3462
DDInter1111,Macitentan,DB08932,DDInter424,Cobicistat,DB09065,Major,B_to_A,Cobicistat,DB09065,3817,Macitentan,DB08932,3193,-2.8363852500915527,2625,816,3462,1,0,3462
DDInter1209,Miconazole,DB01110,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Miconazole,DB01110,3083,3.241495132446289,48,816,3462,1,0,3462
DDInter1213,Midodrine,DB00211,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Midodrine,DB00211,3864,-0.6316623687744141,1277,816,3462,1,0,3462
DDInter122,Artesunate,DB09274,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Artesunate,DB09274,3209,-0.026657186448574066,765,816,3462,1,0,3462
DDInter1233,Mitotane,DB00648,DDInter424,Cobicistat,DB09065,Major,B_to_A,Cobicistat,DB09065,3817,Mitotane,DB00648,2808,2.024120807647705,194,816,3462,1,0,3462
DDInter1256,Nafcillin,DB00607,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Nafcillin,DB00607,2988,2.360787868499756,122,816,3462,1,0,3462
DDInter1258,Naldemedine,DB11691,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Naldemedine,DB11691,4663,-3.9538369178771973,2733,816,3462,1,0,3462
DDInter1287,Nicardipine,DB00622,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Nicardipine,DB00622,3742,5.675455570220947,6,816,3462,1,0,3462
DDInter1295,Nimodipine,DB00393,DDInter424,Cobicistat,DB09065,Major,B_to_A,Cobicistat,DB09065,3817,Nimodipine,DB00393,4223,1.0279426574707031,461,816,3462,1,0,3462
DDInter1347,Oritavancin,DB04911,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Oritavancin,DB04911,3153,3.762775182723999,27,816,3462,1,0,3462
DDInter1353,Ospemifene,DB04938,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Ospemifene,DB04938,3974,3.767864942550659,26,816,3462,1,0,3462
DDInter1394,Paricalcitol,DB00910,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Paricalcitol,DB00910,3709,-0.6045680046081543,1243,816,3462,1,0,3462
DDInter141,Avanafil,DB06237,DDInter424,Cobicistat,DB09065,Major,B_to_A,Cobicistat,DB09065,3817,Avanafil,DB06237,4344,0.6904826760292053,535,816,3462,1,0,3462
DDInter142,Avapritinib,DB15233,DDInter424,Cobicistat,DB09065,Major,B_to_A,Cobicistat,DB09065,3817,Avapritinib,DB15233,4533,2.880434513092041,66,816,3462,1,0,3462
DDInter1467,Pimavanserin,DB05316,DDInter424,Cobicistat,DB09065,Major,B_to_A,Cobicistat,DB09065,3817,Pimavanserin,DB05316,6053,-2.9319076538085938,2633,816,3462,1,0,3462
DDInter1563,Raltegravir,DB06817,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Raltegravir,DB06817,4642,0.8061798810958862,506,816,3462,1,0,3462
DDInter1564,Ramelteon,DB00980,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Ramelteon,DB00980,4102,3.238095283508301,48,816,3462,1,0,3462
DDInter1592,Rifapentine,DB01201,DDInter424,Cobicistat,DB09065,Major,B_to_A,Cobicistat,DB09065,3817,Rifapentine,DB01201,4277,3.22867488861084,49,816,3462,1,0,3462
DDInter1595,Rilpivirine,DB08864,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Rilpivirine,DB08864,3186,4.219120979309082,20,816,3462,1,0,3462
DDInter1620,Ropivacaine,DB00296,DDInter424,Cobicistat,DB09065,Minor,B_to_A,Cobicistat,DB09065,3817,Ropivacaine,DB00296,4075,0.6318013668060303,556,816,3462,1,0,3462
DDInter1630,Sacubitril,DB09292,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Sacubitril,DB09292,5569,-1.0557206869125366,2002,816,3462,1,0,3462
DDInter1698,Somapacitan,DB15093,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Somapacitan,DB15093,3280,-0.09352212399244308,797,816,3462,1,0,3462
DDInter1699,Somatotropin,DB00052,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Somatotropin,DB00052,5054,0.3955860137939453,627,816,3462,1,0,3462
DDInter1700,Somatrem,DB09098,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Somatrem,DB09098,5055,-0.8316180109977722,1635,816,3462,1,0,3462
DDInter1710,Stavudine,DB00649,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Stavudine,DB00649,2993,0.7604703903198242,516,816,3462,1,0,3462
DDInter1711,Stiripentol,DB09118,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Stiripentol,DB09118,4014,5.127097129821777,13,816,3462,1,0,3462
DDInter1718,Sufentanil,DB00708,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Sufentanil,DB00708,4242,-3.1026036739349365,2647,816,3462,1,0,3462
DDInter1726,Sulfinpyrazone,DB01138,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Sulfinpyrazone,DB01138,3357,3.3691487312316895,42,816,3462,1,0,3462
DDInter182,Benzhydrocodone,DB15465,DDInter424,Cobicistat,DB09065,Major,B_to_A,Cobicistat,DB09065,3817,Benzhydrocodone,DB15465,9816,-0.8096457719802856,1580,816,3462,1,0,3462
DDInter1934,Vilanterol,DB09082,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Vilanterol,DB09082,4397,0.5146011710166931,590,816,3462,1,0,3462
DDInter1956,Zalcitabine,DB00943,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Zalcitabine,DB00943,3047,0.03328712284564972,743,816,3462,1,0,3462
DDInter202,Bexarotene,DB00307,DDInter424,Cobicistat,DB09065,Minor,B_to_A,Cobicistat,DB09065,3817,Bexarotene,DB00307,4211,3.848020553588867,26,816,3462,1,0,3462
DDInter258,Butorphanol,DB00611,DDInter424,Cobicistat,DB09065,Major,B_to_A,Cobicistat,DB09065,3817,Butorphanol,DB00611,5932,-4.180416107177734,2759,816,3462,1,0,3462
DDInter381,Cinacalcet,DB01012,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Cinacalcet,DB01012,3918,3.550065040588379,32,816,3462,1,0,3462
DDInter411,Clonazepam,DB01068,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Clonazepam,DB01068,3077,1.1094516515731812,441,816,3462,1,0,3462
DDInter414,Clorazepic acid,DB00628,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Clorazepic acid,DB00628,4237,-1.0227272510528564,1957,816,3462,1,0,3462
DDInter416,Clotrimazole,DB00257,DDInter424,Cobicistat,DB09065,Moderate,B_to_A,Cobicistat,DB09065,3817,Clotrimazole,DB00257,3867,-0.45894089341163635,1061,816,3462,1,0,3462
DDInter424,Cobicistat,DB09065,DDInter46,Aliskiren,DB09026,Moderate,A_to_B,Cobicistat,DB09065,3817,Aliskiren,DB09026,4392,-1.069634199142456,2022,816,3462,1,0,3462
DDInter424,Cobicistat,DB09065,DDInter544,Didanosine,DB00900,Moderate,A_to_B,Cobicistat,DB09065,3817,Didanosine,DB00900,3039,-1.044600248336792,1986,816,3462,1,0,3462
DDInter424,Cobicistat,DB09065,DDInter575,Disopyramide,DB00280,Major,A_to_B,Cobicistat,DB09065,3817,Disopyramide,DB00280,3321,3.0957627296447754,56,816,3462,1,0,3462
DDInter424,Cobicistat,DB09065,DDInter603,Droperidol,DB00450,Moderate,A_to_B,Cobicistat,DB09065,3817,Droperidol,DB00450,6120,0.4467592239379883,611,816,3462,1,0,3462
DDInter424,Cobicistat,DB09065,DDInter614,Echinacea,DB14240,Moderate,A_to_B,Cobicistat,DB09065,3817,Echinacea,DB14240,4521,1.75487220287323,260,816,3462,1,0,3462
DDInter424,Cobicistat,DB09065,DDInter637,Emtricitabine,DB00879,Moderate,A_to_B,Cobicistat,DB09065,3817,Emtricitabine,DB00879,3037,-2.8112106323242188,2623,816,3462,1,0,3462
DDInter424,Cobicistat,DB09065,DDInter643,Enfuvirtide,DB00109,Moderate,A_to_B,Cobicistat,DB09065,3817,Enfuvirtide,DB00109,4603,-1.0558691024780273,2002,816,3462,1,0,3462
DDInter424,Cobicistat,DB09065,DDInter660,Eravacycline,DB12329,Minor,A_to_B,Cobicistat,DB09065,3817,Eravacycline,DB12329,3690,0.10620691627264023,718,816,3462,1,0,3462
DDInter424,Cobicistat,DB09065,DDInter674,Eslicarbazepine,DB14575,Moderate,A_to_B,Cobicistat,DB09065,3817,Eslicarbazepine,DB14575,4524,2.896160364151001,66,816,3462,1,0,3462
DDInter424,Cobicistat,DB09065,DDInter677,Estazolam,DB01215,Moderate,A_to_B,Cobicistat,DB09065,3817,Estazolam,DB01215,4278,0.176202654838562,698,816,3462,1,0,3462
DDInter424,Cobicistat,DB09065,DDInter695,Ethosuximide,DB00593,Moderate,A_to_B,Cobicistat,DB09065,3817,Ethosuximide,DB00593,4232,1.30397367477417,396,816,3462,1,0,3462
DDInter424,Cobicistat,DB09065,DDInter703,Etravirine,DB06414,Moderate,A_to_B,Cobicistat,DB09065,3817,Etravirine,DB06414,4349,3.4846105575561523,34,816,3462,1,0,3462
DDInter424,Cobicistat,DB09065,DDInter717,Fenfluramine,DB00574,Moderate,A_to_B,Cobicistat,DB09065,3817,Fenfluramine,DB00574,3740,0.4178957939147949,617,816,3462,1,0,3462
DDInter424,Cobicistat,DB09065,DDInter760,Fluphenazine,DB00623,Moderate,A_to_B,Cobicistat,DB09065,3817,Fluphenazine,DB00623,3893,0.845892608165741,496,816,3462,1,0,3462
DDInter424,Cobicistat,DB09065,DDInter762,Flurazepam,DB00690,Moderate,A_to_B,Cobicistat,DB09065,3817,Flurazepam,DB00690,4240,0.08795833587646484,724,816,3462,1,0,3462
DDInter424,Cobicistat,DB09065,DDInter777,Fosamprenavir,DB01319,Moderate,A_to_B,Cobicistat,DB09065,3817,Fosamprenavir,DB01319,4286,0.25348883867263794,667,816,3462,1,0,3462
DDInter424,Cobicistat,DB09065,DDInter782,Fosnetupitant,DB14019,Minor,A_to_B,Cobicistat,DB09065,3817,Fosnetupitant,DB14019,4514,1.8994264602661133,221,816,3462,1,0,3462
DDInter424,Cobicistat,DB09065,DDInter785,Fostamatinib,DB12010,Major,A_to_B,Cobicistat,DB09065,3817,Fostamatinib,DB12010,4457,2.2447996139526367,144,816,3462,1,0,3462
DDInter424,Cobicistat,DB09065,DDInter786,Fostemsavir,DB11796,Moderate,A_to_B,Cobicistat,DB09065,3817,Fostemsavir,DB11796,3236,3.9153242111206055,26,816,3462,1,0,3462
DDInter424,Cobicistat,DB09065,DDInter8,Abiraterone,DB05812,Minor,A_to_B,Cobicistat,DB09065,3817,Abiraterone,DB05812,3159,2.874758720397949,66,816,3462,1,0,3462
DDInter424,Cobicistat,DB09065,DDInter993,Isradipine,DB00270,Moderate,A_to_B,Cobicistat,DB09065,3817,Isradipine,DB00270,4209,3.4245095252990723,38,816,3462,1,0,3462
DDInter424,Cobicistat,DB09065,DDInter996,Ivabradine,DB09083,Major,A_to_B,Cobicistat,DB09065,3817,Ivabradine,DB09083,4398,1.7267268896102905,267,816,3462,1,0,3462
DDInter1000,Ivosidenib,DB14568,DDInter1948,Vortioxetine,DB09068,Moderate,B_to_A,Vortioxetine,DB09068,3818,Ivosidenib,DB14568,4522,5.605208396911621,2,1990,2288,1,0,2288
DDInter1037,Lepirudin,DB00001,DDInter1948,Vortioxetine,DB09068,Moderate,B_to_A,Vortioxetine,DB09068,3818,Lepirudin,DB00001,4869,-0.2546849250793457,284,1990,2288,1,0,2288
DDInter1072,Lindane,DB00431,DDInter1948,Vortioxetine,DB09068,Moderate,B_to_A,Vortioxetine,DB09068,3818,Lindane,DB00431,4976,-5.680330276489258,1643,1990,2288,1,0,2288
DDInter117,Argatroban,DB00278,DDInter1948,Vortioxetine,DB09068,Moderate,B_to_A,Vortioxetine,DB09068,3818,Argatroban,DB00278,2929,-0.3605988025665283,309,1990,2288,1,0,2288
DDInter1484,Plicamycin,DB06810,DDInter1948,Vortioxetine,DB09068,Moderate,B_to_A,Vortioxetine,DB09068,3818,Plicamycin,DB06810,9324,-5.680510997772217,1643,1990,2288,1,0,2288
DDInter1566,Ramucirumab,DB05578,DDInter1948,Vortioxetine,DB09068,Moderate,B_to_A,Vortioxetine,DB09068,3818,Ramucirumab,DB05578,5825,-11.971111297607422,2101,1990,2288,1,0,2288
DDInter1585,Reteplase,DB00015,DDInter1948,Vortioxetine,DB09068,Moderate,B_to_A,Vortioxetine,DB09068,3818,Reteplase,DB00015,5373,-0.06292510032653809,240,1990,2288,1,0,2288
DDInter1699,Somatotropin,DB00052,DDInter1948,Vortioxetine,DB09068,Moderate,B_to_A,Vortioxetine,DB09068,3818,Somatotropin,DB00052,5054,-2.493910551071167,625,1990,2288,1,0,2288
DDInter1700,Somatrem,DB09098,DDInter1948,Vortioxetine,DB09068,Moderate,B_to_A,Vortioxetine,DB09068,3818,Somatrem,DB09098,5055,-5.506311416625977,1549,1990,2288,1,0,2288
DDInter1712,Streptokinase,DB00086,DDInter1948,Vortioxetine,DB09068,Moderate,B_to_A,Vortioxetine,DB09068,3818,Streptokinase,DB00086,3500,2.9080004692077637,27,1990,2288,1,0,2288
DDInter1764,Tenecteplase,DB00031,DDInter1948,Vortioxetine,DB09068,Moderate,B_to_A,Vortioxetine,DB09068,3818,Tenecteplase,DB00031,5375,0.31123173236846924,200,1990,2288,1,0,2288
DDInter1812,Tinzaparin,DB06822,DDInter1948,Vortioxetine,DB09068,Moderate,B_to_A,Vortioxetine,DB09068,3818,Tinzaparin,DB06822,4673,1.3571983575820923,117,1990,2288,1,0,2288
DDInter1905,Urokinase,DB00013,DDInter1948,Vortioxetine,DB09068,Moderate,B_to_A,Vortioxetine,DB09068,3818,Urokinase,DB00013,3584,0.547264814376831,182,1990,2288,1,0,2288
DDInter1945,Vorapaxar,DB09030,DDInter1948,Vortioxetine,DB09068,Moderate,B_to_A,Vortioxetine,DB09068,3818,Vorapaxar,DB09030,4393,5.889370918273926,1,1990,2288,1,0,2288
DDInter1948,Vortioxetine,DB09068,DDInter200,Betrixaban,DB12364,Moderate,A_to_B,Vortioxetine,DB09068,3818,Betrixaban,DB12364,3403,2.7573418617248535,31,1990,2288,1,0,2288
DDInter1948,Vortioxetine,DB09068,DDInter217,Bivalirudin,DB00006,Moderate,A_to_B,Vortioxetine,DB09068,3818,Bivalirudin,DB00006,3553,0.8293876647949219,161,1990,2288,1,0,2288
DDInter1948,Vortioxetine,DB09068,DDInter283,Cangrelor,DB06441,Moderate,A_to_B,Vortioxetine,DB09068,3818,Cangrelor,DB06441,5117,-0.13525426387786865,259,1990,2288,1,0,2288
DDInter1948,Vortioxetine,DB09068,DDInter286,Caplacizumab,DB06081,Moderate,A_to_B,Vortioxetine,DB09068,3818,Caplacizumab,DB06081,7193,-0.5724716186523438,348,1990,2288,1,0,2288
DDInter1948,Vortioxetine,DB09068,DDInter470,Dalteparin,DB06779,Moderate,A_to_B,Vortioxetine,DB09068,3818,Dalteparin,DB06779,3551,1.0312047004699707,141,1990,2288,1,0,2288
